A20WT1_1130,A20WT2_1130,A20WT3_1130,A20WT1_1230,A20WT2_1230,A20WT3_1230,A20WT1_1630,A20WT2_1630,A20WT3_1630,A20MG1_1130,A20MG2_1130,A20MG3_1130,A20MG1_1230,A20MG2_1230,A20MG3_1230,A20MG1_1630,A20MG2_1630,A20MG3_1630,A21WT1_1130,A21WT2_1130,A21WT3_1130,A21WT4_1130,A21WT5_1130,A21WT6_1130,A21WT1_1330,A21WT3_1330,A21WT2_1330,A21WT4_1330,A21WT5_1330,A21WT6_1330,A21WT1_1530,A21WT2_1530,A21WT3_1530,A21WT4_1530,A21WT5_1530,A21WT6_1530,A21WT1_1800,A21WT2_1800,A21WT3_1800,A21WT4_1800,A21WT5_1800,A21WT6_1800,A21MG1_1130,A21MG2_1130,A21MG3_1130,A21MG4_1130,A21MG5_1130,A21MG6_1130,A21MG1_1330,A21MG2_1330,A21MG3_1330,A21MG4_1330,A21MG5_1330,A21MG6_1330,A21MG1_1530,A21MG2_1530,A21MG3_1530,A21MG4_1530,A21MG5_1530,A21MG6_1530,A21MG1_1800,A21MG2_1800,A21MG3_1800,A21MG4_1800,A21MG5_1800,A21MG6_1800
591.23665,614.98165,627.668,592.53063,563.89732,593.04182,350.10456,342.22061,280.41085,536.48756,552.97598,573.42086,594.49606,596.56807,614.98742,459.06457,454.87216,468.75591,495.4728,499.30901,493.18229,497.19168,518.20442,527.30917,521.4846,557.58152,531.49017,561.56351,539.08692,529.21819,479.69934,481.64669,480.94684,474.28257,464.92356,441.89084,200.67707,198.83997,195.58921,160.72998,149.34709,150.14138,475.62812,480.6402,496.8654,505.23078,493.31724,469.20115,555.1615,566.47815,578.22807,580.01215,559.76013,557.18491,517.9277,515.19283,507.57573,515.09049,493.41258,474.2967,257.63873,247.23835,241.7872,218.44859,208.72527,217.51815
601.38729,625.51061,638.34668,602.46901,573.57587,602.96813,356.71813,348.67117,285.59768,546.0542,562.78114,583.66117,604.3681,606.42079,625.09194,467.07988,462.92747,476.80648,504.22353,507.97392,501.66978,505.80048,527.18937,536.51641,530.22468,566.74779,540.45165,570.80396,548.06546,538.04614,488.58226,490.55905,489.86669,483.04708,473.60172,450.20102,205.23415,203.39999,200.12354,164.70556,153.06062,154.02969,484.36321,489.37859,505.80863,514.15934,502.10915,477.54762,564.55431,575.91074,587.87114,589.66915,569.02345,566.39873,526.94738,524.08804,516.47522,524.10138,502.04894,482.77698,263.481,252.72656,247.14944,223.47339,213.60292,222.62104
610.64206,635.12365,648.23899,611.50209,582.28522,612.07981,362.83231,354.69998,290.47401,554.94246,571.82871,593.14706,613.32782,615.46959,634.33197,474.55157,470.41296,484.38299,512.21145,515.9771,509.53311,513.72265,535.472,544.91761,538.1837,575.13832,548.579,579.31545,556.29828,546.17399,496.7918,498.78028,498.07933,491.17105,481.70071,457.94615,209.8112,208.04283,204.7576,168.55496,156.6276,157.73163,492.47923,497.50161,514.21358,522.33563,510.06272,485.21176,573.20836,584.64195,596.76512,598.524,577.47984,574.84535,535.34715,532.43323,524.75496,532.4816,510.06803,490.67589,268.93653,257.90879,252.29284,228.22333,218.26754,227.43774
619.87143,644.60592,657.96901,620.38324,590.6554,621.07942,368.793,360.64469,295.29619,563.58994,580.69361,602.39487,622.00302,624.32076,643.41674,481.82344,477.69379,492.07406,520.06369,523.94202,517.44484,521.62674,543.64266,553.16132,546.0455,583.58381,556.58954,587.91832,564.56533,554.31257,504.80275,506.87039,506.1596,499.25796,489.72047,465.60939,214.67018,213.06297,209.7313,172.45899,160.27502,161.43687,500.27186,505.33949,522.42529,530.39497,517.82948,492.82008,581.54318,593.12021,605.38136,607.11172,585.78422,583.09683,543.64851,540.80294,532.90331,540.82151,518.12647,498.63443,274.22092,263.00316,257.44689,233.00356,222.89753,232.24575
629.54653,654.53138,667.78163,629.52135,599.43824,630.14791,374.81764,366.56004,299.98361,572.14849,589.79985,611.87011,631.02421,633.37098,652.78792,489.15655,485.10227,499.71213,528.21075,532.1049,525.52495,529.76438,551.94029,561.66551,554.4758,592.46679,565.12185,596.88309,573.20759,562.71964,513.01561,515.15504,514.43898,507.5849,497.75277,473.3392,219.30896,217.74704,214.40134,176.44935,163.99897,165.26648,508.18191,513.29478,530.54514,538.6592,526.00748,500.56729,589.84266,601.46503,613.99873,615.91404,594.49275,591.69806,552.19727,549.29616,541.32678,549.40964,526.38886,506.78424,279.67438,268.35893,262.7393,237.89962,227.45283,237.08118
638.59893,663.83421,676.98785,638.41278,608.09441,638.91561,380.71054,372.35246,304.65016,580.652,598.42903,620.9009,639.71952,642.01923,661.82861,496.33852,492.39113,507.20512,535.93919,539.87447,533.12215,537.47915,559.80665,569.68965,562.5043,600.81374,573.30765,605.28655,581.40968,570.79007,521.10959,523.37045,522.61974,515.74218,505.68157,481.1243,223.74338,222.24411,218.86088,180.3603,167.70113,169.13672,515.72289,520.88745,538.33824,546.5188,533.83481,508.07687,597.92754,609.58354,622.32972,624.32666,602.77171,599.98292,560.23032,557.16857,549.22056,557.51442,534.37507,514.59563,285.20968,273.63376,268.01749,242.66376,232.02168,241.9458
647.82212,673.27664,686.44776,647.54418,616.87002,647.98265,386.83789,378.40237,309.56704,589.27753,607.09122,630.02674,648.60353,650.94342,671.08356,503.61436,499.81854,514.94148,543.72292,547.73795,540.87406,545.26391,567.8563,577.86978,570.59471,609.25872,581.53759,613.82556,589.67325,578.95939,529.49505,531.86952,531.08651,524.10544,513.95901,489.17611,228.47782,227.0701,223.66626,184.37887,171.46234,173.06395,523.29318,528.49907,546.20962,554.46099,541.65259,515.63998,606.29603,618.07365,630.98901,632.96261,611.1443,608.43761,568.45506,565.18583,557.27824,565.894,542.5917,522.6463,290.87253,278.97813,273.37477,247.55468,236.76678,246.94978
658.27004,683.92497,697.21819,657.65947,626.4311,658.1059,393.66594,385.14091,315.02948,598.62199,616.70196,640.17812,658.53041,661.04167,681.40811,511.61895,507.97954,523.50498,552.32609,556.4239,549.6047,553.89107,576.86534,587.04107,579.57353,618.7664,590.62137,623.45512,598.87662,588.02742,538.7158,541.16579,540.36937,533.28306,523.12419,497.90832,233.88368,232.57717,229.18649,188.79313,175.52234,177.25092,531.6001,536.85524,554.8609,563.25179,550.19118,523.89873,615.67248,627.67437,640.76367,642.71796,620.5213,617.87369,577.77215,574.30235,566.39892,575.44335,551.75809,531.68052,296.93908,284.78836,279.11593,252.96276,241.93406,252.39598
670.85884,696.81211,710.22975,669.71644,638.08812,670.05743,401.71199,392.97213,321.3776,610.19741,628.60504,652.71097,670.68904,673.26439,693.93886,521.70957,518.0563,533.78432,562.66526,566.75393,560.0463,564.2785,587.51781,597.93557,590.49368,630.40369,601.79468,635.06989,610.21086,599.19796,549.3656,551.92708,551.09,544.11045,533.74468,508.13882,239.88245,238.64905,235.2413,193.98151,180.39631,182.272,541.68605,547.10918,565.42169,573.84508,560.57732,534.00623,627.09047,639.26185,652.55085,654.6949,632.16061,629.40635,588.95905,585.31061,577.36811,586.8187,562.71009,542.40381,304.15745,291.80357,285.89944,259.37801,247.9538,259.00389
684.77642,711.17389,724.80131,683.46046,651.24214,683.70532,410.62659,401.79429,328.51131,623.15705,641.68833,666.36664,684.12419,686.72202,707.78917,532.75116,529.15322,544.94794,574.68725,578.78427,571.93965,576.3046,599.81366,610.59926,602.7506,643.28207,614.25979,648.00314,622.78822,611.66807,561.50225,564.14795,563.32513,556.31655,545.74495,519.70027,246.51752,245.41551,241.88681,199.65173,185.77648,187.77179,553.22049,558.66508,577.29434,585.85539,572.55228,545.47596,639.87845,652.17062,665.67543,667.89475,644.9163,642.17249,601.40618,597.5949,589.60576,599.39831,574.86691,554.36334,312.27052,299.64816,293.71305,266.46646,254.63989,266.0573
698.9617,725.8433,739.69029,697.46975,664.63774,697.6064,419.77772,410.85315,335.81541,636.37374,655.00096,680.23205,697.78213,700.4477,721.92354,543.86471,540.43313,556.36885,586.90524,591.05832,584.03251,588.5613,612.41995,623.45921,615.32724,656.3157,626.97475,661.22093,635.63899,624.40548,574.02433,576.72941,575.88855,568.81908,558.06223,531.59455,253.49429,252.53133,248.85051,205.55047,191.33955,193.50526,565.0094,570.46536,589.38944,598.14671,584.81482,557.21706,652.88623,665.3245,679.08505,681.34443,657.88865,655.15072,614.02611,610.02743,601.9765,612.11245,587.31533,566.62893,320.52927,307.63439,301.76753,273.74959,261.60228,273.24535
713.64832,740.96733,754.94355,711.56947,678.24788,711.55165,429.27682,420.09455,343.27166,649.90957,668.87337,694.73461,711.90178,714.716,736.57064,555.34244,552.12591,568.43263,598.96594,603.21513,596.20217,600.73905,625.07054,636.11433,628.26604,669.6918,640.05345,674.85688,648.94819,637.49605,586.70083,589.50587,588.51594,581.50683,570.53237,543.68103,260.80514,259.94225,256.17276,211.77267,197.11745,199.55952,576.93671,582.55471,601.78862,610.69206,597.14718,569.20926,666.193,678.88243,692.95849,695.35615,671.44677,668.56083,626.93382,622.69968,614.53926,625.09243,600.1509,579.2091,328.82956,315.69875,309.79326,281.22545,268.83912,280.81136
733.52126,761.39185,775.37968,731.08287,696.85419,730.93852,442.01574,432.56951,353.46268,668.0231,687.56434,714.1456,730.94473,733.79227,756.12092,571.00014,567.88464,584.48798,616.06699,620.41095,613.26464,617.73823,642.64264,654.02756,645.52135,687.9208,657.627,693.21053,666.70194,654.8842,603.53769,606.71022,605.49716,598.42515,587.1106,559.64268,269.74773,269.10327,265.28282,219.55081,204.39048,207.04283,593.49692,599.14011,619.00466,627.9931,614.18914,585.72187,684.43052,697.46766,711.87799,714.31909,689.70609,686.79982,644.72294,640.28462,631.8975,642.88668,617.07777,595.66668,339.88139,326.29611,320.29664,290.59646,277.85036,290.27856
751.65308,780.14924,794.22015,748.84092,713.90672,748.66126,453.50431,443.85424,362.67973,684.91754,704.77454,732.2663,748.47693,751.32084,774.12845,585.12201,582.10513,599.32084,631.65671,636.0571,628.80681,633.41202,658.63089,670.41874,661.35219,704.60275,673.87429,710.04542,682.98375,670.95054,619.10279,622.53517,621.19797,614.11674,602.40584,574.40392,278.21109,277.7577,273.88181,226.73366,211.14206,213.95117,608.90454,614.60219,635.01401,644.1011,630.06858,600.90144,701.09407,714.39789,729.09697,731.58198,706.46464,703.49871,661.03254,656.42399,647.9056,659.20203,632.86165,611.06999,350.10965,336.00669,329.94205,299.80469,286.59503,299.52403
768.02343,797.07451,811.32432,764.71073,729.26297,764.5444,463.77945,454.00475,370.88133,700.38647,720.40296,748.71059,764.32321,767.22608,790.46195,597.79604,594.87379,612.69997,645.77196,650.23967,642.81332,647.69645,673.07158,685.20111,675.68382,719.60671,688.60055,725.21985,697.66675,685.51653,633.27404,636.81605,635.44415,628.34863,616.29962,587.82892,286.26166,285.92085,281.98376,233.34274,217.35579,220.34589,623.06001,628.86,649.70384,658.81398,644.65159,614.74971,716.06368,729.58731,744.52915,747.05682,721.50989,718.39332,675.58323,670.79356,662.20814,673.7347,647.26717,625.20786,359.43987,344.87105,338.7289,308.53428,294.87165,308.26044
786.23654,815.64175,830.07415,782.30824,746.20113,782.12362,475.27836,465.41787,379.99305,717.19975,737.62814,766.32276,781.6411,784.73041,808.33242,612.11264,609.24288,627.1328,661.83629,666.45727,658.61955,663.69487,689.4075,701.78875,691.4519,736.1521,704.63859,741.84691,713.73026,701.34738,648.80662,652.46497,651.0213,643.76247,631.52207,602.4576,295.11489,294.83093,290.84717,240.60439,224.14314,227.42323,638.86219,644.73405,666.06681,675.00465,660.83421,630.32862,732.59289,746.41685,761.60221,764.14016,737.87748,734.56342,691.44515,686.40334,677.66597,689.50038,662.76931,640.42561,369.7082,354.77375,348.47095,317.51079,303.52121,317.28954
803.87979,833.82648,848.37769,799.54394,762.8176,799.45889,486.5268,476.42619,388.90247,733.42396,754.3753,783.86617,798.50722,801.6998,825.72795,625.85166,623.14561,641.40486,677.1572,681.92634,673.96492,679.08486,705.30913,717.73969,706.87615,752.42607,720.34348,758.09745,729.51149,716.9983,664.29166,668.03912,666.41404,659.08452,646.5746,616.85658,303.83587,303.58029,299.54278,247.90865,231.0319,234.55901,654.33437,660.16549,681.93306,690.85105,676.59589,645.4688,748.5145,762.56348,778.06268,780.7713,753.98894,750.58739,707.26733,701.94727,693.09101,705.26932,677.8743,655.27072,379.84803,364.489,358.18933,326.28958,311.85215,326.13678
820.48876,850.86253,865.47244,815.68152,778.39454,815.6141,497.19935,486.85431,397.38999,748.86314,769.889,800.22977,814.25643,817.54555,841.98707,638.76165,636.27912,654.88542,691.36966,696.18227,688.19961,693.38856,719.98579,732.64127,721.50158,767.68248,735.24214,773.40655,744.48603,731.80804,678.88896,682.75657,681.00066,673.60239,660.83561,630.52631,312.08381,311.96853,307.85004,255.01969,237.73322,241.49654,668.60709,674.48513,696.62362,705.64773,691.26855,659.65072,763.72433,777.9143,793.79867,796.58427,769.43492,765.9736,722.17102,716.59492,707.59599,720.10625,692.18335,669.44373,389.47076,373.72754,367.44308,334.95675,320.06878,334.83402
835.93947,866.60306,881.29501,830.74567,792.9402,830.5699,507.30701,496.79501,405.45716,763.34576,784.27685,815.29937,828.94076,832.31818,857.10777,650.97266,648.69671,667.5693,704.60994,709.38841,701.40015,706.7062,733.4958,746.58081,735.31469,781.8644,749.27321,787.74616,758.5913,745.68916,692.44859,696.52112,694.68317,687.25134,674.2047,643.46132,319.88519,319.98019,315.80567,261.8588,244.15812,248.14791,681.56327,687.56776,710.09258,719.20069,704.78298,672.79038,778.14768,792.46415,808.68106,811.45088,783.92884,780.41776,736.04608,730.24027,721.08601,733.94373,705.80761,682.98768,398.63327,382.60011,376.24525,343.43732,328.17494,343.34089
850.32717,881.43829,896.36468,845.34662,807.03093,845.07676,517.08646,506.45679,413.24542,776.62987,798.34336,829.9294,843.16574,846.53329,871.59832,662.79094,660.63903,679.97441,717.29834,722.11814,714.20917,719.53999,746.59112,759.95002,748.61449,795.49882,762.68326,801.50256,772.11516,759.05359,705.47973,709.86305,707.81879,700.55254,687.04306,656.05711,327.58184,327.74568,323.645,268.49326,250.42022,254.58962,693.7719,699.75021,722.80829,731.7851,717.5833,685.14013,791.58621,806.13401,822.42352,825.35992,797.26987,793.77919,749.48894,743.43657,734.21116,747.52475,719.21402,696.15788,407.75533,391.49615,385.00217,351.46811,335.90205,351.50325
863.14381,894.53785,909.5661,857.49403,818.75845,857.05289,525.61066,514.8571,420.1078,788.39262,810.48452,842.79015,855.19991,858.68024,883.99023,672.97018,671.01619,690.43492,728.37945,733.33165,725.40456,730.83605,758.00171,771.56453,760.23594,807.32748,774.43831,813.50111,783.82775,770.78176,717.09286,721.62637,719.46367,712.28185,698.52331,667.23588,334.62477,334.99487,330.87146,274.56431,256.14313,260.55332,704.57634,710.5083,733.88452,743.04399,729.14352,696.29584,803.37135,818.09417,834.54269,837.52387,809.11114,805.5449,761.01205,754.69713,745.59817,759.30007,730.83129,707.73855,415.82033,399.21453,392.78727,358.71777,342.83535,358.77037
873.30345,904.79864,919.88555,867.06893,828.04185,866.47338,532.44322,521.64275,425.57598,797.95456,819.93608,852.80518,864.60057,868.15186,893.65107,680.94541,679.25639,698.71817,737.21604,742.29749,734.44199,739.88608,766.97861,780.72608,769.63483,816.72105,783.93475,822.99012,793.17675,780.22265,726.68237,731.23399,728.95699,721.9314,708.02832,676.43556,340.76667,341.4158,337.20461,279.98583,261.23686,265.89709,713.19268,719.09999,742.70043,751.98877,738.42286,705.27287,812.6539,827.52286,844.15387,847.08577,818.42975,814.88271,770.27429,763.62669,754.61932,768.74211,740.01197,717.00459,422.68047,405.76181,399.46686,365.1712,348.93689,365.12264
881.64558,913.18232,928.30697,875.41086,836.19723,874.71855,538.32457,527.55327,430.18386,806.08339,827.80536,860.98892,872.59372,876.11523,901.75677,687.62066,686.2197,705.95012,744.71873,749.88655,742.23187,747.57808,774.49497,788.43344,777.72129,824.67798,792.08404,830.91119,801.17646,788.28193,734.98596,739.57619,737.12331,730.37859,716.31596,684.48223,346.4121,347.29825,343.02872,285.11193,266.03112,270.91326,720.46195,726.38807,750.1912,759.39513,746.15971,712.80551,820.2745,835.28969,852.04317,854.99268,826.05819,822.67501,778.34607,771.32656,762.26554,776.85286,747.82224,724.8911,429.01059,411.88203,405.66401,371.23152,354.63827,371.08406
891.59509,923.34457,938.23529,884.80614,845.4406,883.96152,545.28969,534.44627,435.67592,815.30495,837.27109,870.97224,881.92151,885.56291,911.36358,695.45812,694.32759,714.36934,753.54189,758.84884,751.19101,756.65562,783.51034,797.61312,786.88801,833.93077,801.43419,840.10458,810.47327,797.57383,744.21064,749.11932,746.49325,739.90103,725.71766,693.72734,352.6567,353.64847,349.47285,290.69494,271.23003,276.34677,729.31475,735.31272,759.08204,768.499,755.56306,722.05088,829.14192,844.25639,861.07154,864.40035,835.37371,831.99531,787.53031,780.29775,771.27051,786.121,757.18615,734.27006,436.19319,418.78142,412.64841,377.53439,360.68634,377.56176
896.99341,928.72832,943.63976,889.79844,850.50224,888.89439,549.63241,538.66731,439.06213,820.47876,842.63362,876.73671,886.74303,890.48536,916.29012,700.09671,699.06833,719.134,758.7582,764.1616,756.63518,762.10932,788.65638,802.85888,792.02849,838.83642,806.71042,845.00698,815.4627,802.64624,749.74025,754.89008,752.04885,745.64675,731.34919,699.28316,357.23954,358.4064,354.27991,294.78335,275.09505,280.38817,735.12168,741.03319,764.93705,773.97374,761.37266,727.78652,834.36532,849.56608,866.36819,869.70987,840.42607,836.96292,792.7876,785.37083,776.40295,791.38108,762.63885,739.88378,441.08202,423.33449,417.4548,382.19118,365.10971,382.13271
899.21002,930.72302,945.7541,891.71209,852.57579,890.75179,552.02972,540.9117,440.93643,822.92384,844.96516,879.32032,888.29805,892.03504,917.80718,702.15494,701.23422,721.42936,761.37947,766.78463,759.4527,764.83439,791.08953,805.24755,794.25754,840.5686,809.00856,846.81555,817.42275,804.76443,752.44696,757.7309,754.64814,748.47736,734.06429,702.00008,360.51201,361.8628,357.72797,297.7646,277.96505,283.42775,738.21589,743.97634,768.00756,776.82027,764.66365,731.09113,836.67554,851.88363,868.62808,871.79886,842.28053,838.6803,795.16204,787.50717,778.64381,793.72993,765.03104,742.53169,444.20046,426.22841,420.61047,385.45852,368.20288,385.34482
901.04533,932.29431,947.16558,893.07753,854.06115,891.99917,553.94788,542.70057,442.4918,825.03364,846.71432,881.21667,889.25638,892.90209,918.68957,703.43387,702.78614,723.42025,763.53261,768.87352,761.63559,766.95758,793.1349,807.11858,795.95296,841.73899,810.73595,848.07924,818.97452,806.48762,754.46684,759.86056,756.55217,750.59601,736.06315,704.08985,363.43056,364.90329,360.75602,300.51373,280.60413,286.27981,740.24969,745.93409,769.87576,779.15511,767.57333,734.09183,838.04849,853.15339,869.82165,872.97899,843.47929,839.76364,796.92746,788.9659,780.25619,795.51022,766.66052,744.43632,446.93142,428.94069,423.42198,388.18167,370.82925,388.32173
902.56683,933.73399,947.70795,893.57854,854.80589,892.58706,555.00541,543.83643,443.28989,826.32734,848.11302,882.68057,889.92094,893.67267,919.22531,704.64226,704.19856,724.44647,765.09042,770.55082,763.20981,768.73495,794.46578,808.48753,797.38954,842.85658,812.19619,849.04172,820.24649,807.88738,756.55085,762.13111,758.69438,752.80921,738.12286,706.39029,366.23731,367.93,363.82393,303.01791,282.96652,288.81818,742.22385,747.88583,771.80949,780.43285,769.39538,736.04776,838.9846,854.04046,870.57975,873.80357,844.41481,840.80627,798.27146,790.10208,781.46737,796.86328,768.15368,746.32989,449.65897,431.59919,426.12215,390.85913,373.33308,390.9862
900.95641,931.87907,945.4374,891.74409,853.29374,890.73799,554.5224,543.50746,442.79123,824.9495,846.8158,881.37495,887.76208,891.60773,916.81058,703.65874,703.5261,723.27508,764.21712,769.65486,762.45354,768.08324,793.3242,807.33481,796.38338,841.33184,811.24292,847.46062,818.98083,806.80854,756.18099,761.8826,758.30557,752.55803,737.84059,706.33435,367.58113,369.46645,365.48708,304.66768,284.51426,290.52874,741.77389,747.34223,771.09356,779.57187,769.05782,735.89616,837.35676,852.42285,868.89665,871.99317,842.63812,839.1387,797.1926,788.77232,780.36751,795.76704,767.49086,746.08729,450.90842,432.74417,427.30999,392.30804,374.62135,392.338
898.05757,928.65322,942.38644,889.17722,851.06619,888.04864,553.81098,542.90347,442.12373,822.75123,844.44098,879.0719,884.55594,888.41398,913.35051,701.86367,702.06415,721.50174,762.6378,767.96717,761.05792,766.66807,791.42877,805.39956,794.49706,838.69878,809.38451,844.85834,816.7457,804.79141,754.79689,760.59298,756.79073,751.31226,736.63718,705.292,368.4802,370.51195,366.68557,306.03312,285.8379,292.00554,740.41837,745.86475,769.43772,778.07984,768.1217,735.1784,834.84515,849.88909,866.33044,869.23878,839.90241,836.40119,795.2535,786.53744,778.41954,793.80928,766.02265,744.94989,451.61801,433.3446,428.04242,393.40783,375.61249,393.38058
897.47124,927.8992,941.81361,888.47322,850.66185,887.23923,554.7215,543.79813,442.8555,822.77769,844.04048,878.95074,883.64723,887.46369,912.35697,701.86623,702.26562,721.62953,763.17956,768.55446,761.78383,767.38546,791.615,805.64174,794.64738,838.05101,809.45862,844.15316,816.5056,804.72132,755.33837,761.28762,757.17961,752.05345,737.34863,706.138,370.76233,372.92398,369.19354,308.11441,287.8979,294.22534,740.97711,746.36841,770.01174,778.26515,768.95962,736.24217,834.42954,849.33908,865.70005,868.64888,839.44999,835.83857,795.24295,786.2422,778.26416,793.83083,766.33277,745.45033,453.59801,435.25004,430.21643,395.72438,377.85259,395.73675
899.20748,929.50672,942.75689,889.36557,851.78468,887.96288,556.72277,545.75831,444.48502,824.27417,845.38588,880.37716,884.93532,888.77915,913.54395,703.12837,703.81347,723.36753,764.72429,770.39785,763.76885,769.31366,793.16087,807.20457,796.63095,839.3844,811.33657,845.40173,818.102,806.45292,757.68719,763.63596,759.44551,754.55417,739.68772,708.68873,373.739,375.94282,372.32356,310.87393,290.42244,297.06805,742.37569,747.62922,771.36136,779.92147,771.25616,738.75706,835.61395,850.59613,866.96719,870.07413,840.84872,837.28352,796.68619,787.36026,779.59884,795.42454,768.38646,747.75295,456.44753,438.05107,433.18598,398.62058,380.49756,398.6087
901.82907,931.94361,944.96071,891.69622,854.1788,890.00738,559.15629,548.20322,446.39617,826.57833,847.66639,882.83824,887.21561,891.09924,915.72532,705.39225,706.36112,726.06534,766.98774,772.78709,766.38858,771.96965,795.50758,809.48379,799.75847,841.93355,814.39907,847.83619,820.88868,809.36672,761.0014,766.88592,762.68708,757.92027,742.96121,712.14758,377.04429,379.46089,375.83164,314.04384,293.39757,300.29439,744.62607,749.85688,773.59386,782.01523,774.24843,741.86996,837.98666,853.02198,869.35775,872.63076,843.51844,840.07242,799.29847,789.65986,782.0144,798.10735,771.34088,750.94395,459.77163,441.34717,436.62145,402.03185,383.67286,402.01883
906.34993,936.31384,949.67375,896.48998,858.90375,894.47495,562.78018,551.89138,449.27536,830.8851,852.00667,887.56706,891.40199,895.36076,919.92333,709.55259,710.76025,730.46941,771.2594,777.06144,770.91419,776.59286,799.7886,813.75054,804.80361,846.47668,819.46153,852.27814,825.67011,814.29934,766.00785,771.93794,767.63019,762.98707,748.00514,717.21396,381.26634,384.02852,380.31046,318.01411,297.21376,304.30027,748.88316,754.14218,777.86899,785.87902,779.10781,746.7251,842.54204,857.65007,873.9298,877.28149,848.23192,844.86937,804.07368,794.08168,786.4954,802.89494,776.08931,755.88074,464.29193,445.78822,441.19615,406.50707,387.97313,406.5631
915.04812,945.09876,958.36976,904.84362,867.23477,902.64376,568.99285,558.15355,454.43457,839.09233,860.32568,896.34102,899.39399,903.54612,928.14773,716.72819,718.15366,737.82145,779.26049,785.40319,779.3536,785.00312,807.71474,821.9561,813.03066,854.33203,827.79141,860.11936,833.71153,822.54627,774.08204,780.34373,775.70128,771.34362,756.228,725.20692,387.39587,390.33352,386.65558,323.43765,302.29603,309.72669,756.43852,761.49059,785.37148,794.02549,787.86584,755.40873,850.59684,866.05679,882.41946,885.70947,856.11394,852.7144,812.23789,801.72898,794.39042,811.22822,784.25903,764.22348,471.17512,452.43506,447.94338,412.67519,393.91667,412.8495
920.14509,950.17382,963.10476,909.5148,872.05765,907.2903,573.01245,562.13852,457.63176,844.29598,865.44196,901.80173,903.77792,907.98143,932.37623,721.02687,722.63517,742.2034,784.2261,790.46157,784.55987,790.15969,812.37154,826.74707,817.86613,858.74625,832.82271,864.5871,838.44534,827.38982,779.00012,785.44912,780.54849,776.42065,761.18083,730.12693,391.88395,394.99013,391.47044,327.38259,306.01035,313.67384,761.71472,766.7197,790.66047,799.16774,793.99894,761.39134,855.20252,870.73054,887.13947,890.4558,860.67035,857.26251,816.95968,806.14437,798.97944,816.02878,789.11894,769.31107,475.89087,456.85847,452.56588,416.98151,397.88269,417.13459
926.15975,956.14637,969.00744,915.33393,877.93938,913.06305,577.67227,566.62501,461.15551,850.28517,871.36798,908.06926,909.19622,913.36539,937.7644,725.92708,727.82047,747.45181,790.07993,796.3659,790.68233,796.18588,818.09676,832.46446,823.78288,864.32791,838.92663,870.11722,844.21693,833.34584,784.9233,791.49371,786.41213,782.42096,767.00379,735.9222,396.62951,399.92631,396.52419,331.81675,310.20486,318.12597,767.80399,772.79748,796.88093,804.91352,800.76037,768.04824,860.67179,876.27143,892.70956,896.05848,866.2979,862.69325,822.62177,811.46886,804.39875,821.57416,794.85904,775.19347,480.81528,461.44148,457.33707,421.86032,402.42054,421.95661
936.08144,966.14705,979.19688,925.15778,887.65443,922.78147,584.73791,573.45276,466.58837,859.65,880.78794,917.89055,918.59013,922.72976,947.45778,733.77368,736.04595,756.01768,799.34215,805.82407,800.35421,805.75882,827.5294,841.8975,833.46711,873.82969,848.764,879.43555,853.69244,843.07798,794.39117,801.10354,795.84355,791.93304,776.26555,745.00996,402.9653,406.48322,403.08382,337.86873,315.91756,324.17939,776.77995,781.70205,806.12657,813.99093,810.61645,777.83249,869.87386,885.71966,902.17113,905.54213,875.68948,871.74427,831.95664,820.3401,813.29853,830.65278,804.07495,784.46881,487.80718,468.11621,464.10665,428.77471,409.02291,428.85333
947.46901,977.87888,990.37577,935.72316,898.23964,933.44786,592.38581,581.07276,472.76386,870.47694,891.53889,929.0124,929.27711,933.44717,958.18484,742.79328,745.246,765.76229,809.64538,816.417,810.96677,816.47063,837.81748,852.47053,844.03579,884.28553,859.59007,889.82815,864.201,853.52362,804.80862,811.63166,806.0861,802.2988,786.39913,754.89674,409.90164,413.67277,410.26419,344.02562,321.69564,330.20092,786.97993,791.87125,816.75492,825.07524,822.3946,789.28034,880.64354,896.65987,913.03015,916.60473,886.18742,882.334,842.29951,830.41494,823.28836,840.87046,814.11538,794.7619,496.14831,476.37613,472.38347,436.0828,415.87758,436.12351
957.86827,988.223,1000.7753,945.51085,907.94251,943.16023,599.43974,587.89645,478.28136,880.22499,901.41041,939.41993,938.7298,942.94721,967.67372,751.32203,753.99071,774.46474,819.38444,826.34909,820.92365,826.41663,847.50381,862.28187,853.46968,893.42666,869.10135,898.95027,873.46646,862.87428,813.99601,821.03874,815.32813,811.6129,795.42634,763.76346,416.42249,420.48218,416.99013,349.92039,327.30245,336.04455,796.98664,801.79859,827.02562,835.07342,833.17641,799.95911,890.09567,906.35169,922.77797,926.23062,895.46429,891.49137,851.42893,839.29147,832.20797,849.941,823.19253,804.00075,503.3982,483.35569,479.48731,442.85252,422.31357,442.89082
