A20WT1_1130,A20WT2_1130,A20WT3_1130,A20WT1_1230,A20WT2_1230,A20WT3_1230,A20WT1_1630,A20WT2_1630,A20WT3_1630,A20MG1_1130,A20MG2_1130,A20MG3_1130,A20MG1_1230,A20MG2_1230,A20MG3_1230,A20MG1_1630,A20MG2_1630,A20MG3_1630,A21WT1_1130,A21WT2_1130,A21WT3_1130,A21WT4_1130,A21WT5_1130,A21WT6_1130,A21WT1_1330,A21WT3_1330,A21WT2_1330,A21WT4_1330,A21WT5_1330,A21WT6_1330,A21WT1_1530,A21WT2_1530,A21WT3_1530,A21WT4_1530,A21WT5_1530,A21WT6_1530,A21WT1_1800,A21WT2_1800,A21WT3_1800,A21WT4_1800,A21WT5_1800,A21WT6_1800,A21MG1_1130,A21MG2_1130,A21MG3_1130,A21MG4_1130,A21MG5_1130,A21MG6_1130,A21MG1_1330,A21MG2_1330,A21MG3_1330,A21MG4_1330,A21MG5_1330,A21MG6_1330,A21MG1_1530,A21MG2_1530,A21MG3_1530,A21MG4_1530,A21MG5_1530,A21MG6_1530,A21MG1_1800,A21MG2_1800,A21MG3_1800,A21MG4_1800,A21MG5_1800,A21MG6_1800
0.046127437,0.050085978,0.037054591,0.03331786,0.028240383,0.054733527,0.030441054,0.028710557,0.054104189,0.057293932,0.035320648,0.033711961,0.02951876,0.049475525,0.030986069,0.029145343,0.040658532,0.035504209,0.04884759,0.036207415,0.044727269,0.049716996,0.04217042,0.046820503,0.03381895,0.025847784,0.04966325,0.039393174,0.029988088,0.03752415,0.034907067,0.028425458,0.020545177,0.048078682,0.030926732,0.055392372,0.050247529,0.045689749,0.03354101,0.041876463,0.04247661,0.041782087,0.050796528,0.042992232,0.034726168,0.027977195,0.033732249,0.03483912,0.028005165,0.043201315,0.028405701,0.044437414,0.032017364,0.031403968,0.037815599,0.031622794,0.043045792,0.040818287,0.034164787,0.043224119,0.042287693,0.042981368,0.0330949,0.034417274,0.031515926,0.041060696
0.046218002,0.050158079,0.037349826,0.033272478,0.028150009,0.054554794,0.030403157,0.028683014,0.053848428,0.057572125,0.035106653,0.033690143,0.02945611,0.049419828,0.030997472,0.029152118,0.04061693,0.035244556,0.048658609,0.036327505,0.044602926,0.049574794,0.042119815,0.046773089,0.033919902,0.025973592,0.049744277,0.039551988,0.030165619,0.037698494,0.034957744,0.028543708,0.020721151,0.048231483,0.030919495,0.055393723,0.049965403,0.045609217,0.033305143,0.041615048,0.04239206,0.041790886,0.050684284,0.042835905,0.034631832,0.028123435,0.033881646,0.03503679,0.028263137,0.043247357,0.028599033,0.044549476,0.032041915,0.03152153,0.037692249,0.031764398,0.043011855,0.040817033,0.034061389,0.042989615,0.041858817,0.042367783,0.032831341,0.034396623,0.031617352,0.040943616
0.046059511,0.050065585,0.037340869,0.03360738,0.028514154,0.054817013,0.030437906,0.028707603,0.053804667,0.057641902,0.034987169,0.033511062,0.029601625,0.04951625,0.031230131,0.029105443,0.040521364,0.035318702,0.048340407,0.036235978,0.044320356,0.049384691,0.042031122,0.046681028,0.034081404,0.026223126,0.049807345,0.039616408,0.030406377,0.037798879,0.03520421,0.028705562,0.021047468,0.048386963,0.031062458,0.055378758,0.050025694,0.045504877,0.033130735,0.041664838,0.04256217,0.042608327,0.050490349,0.042455113,0.034482088,0.027846212,0.033819578,0.034879033,0.028435189,0.04316124,0.028578482,0.044389478,0.031969483,0.031476154,0.037703138,0.032075168,0.043152442,0.040973009,0.034026771,0.042744378,0.042038721,0.042589791,0.033100886,0.034821191,0.032796521,0.04131428
0.046099443,0.049904737,0.037139073,0.03358651,0.028374471,0.05453722,0.030394517,0.028489842,0.053784638,0.057540543,0.03513823,0.033680659,0.029796741,0.049541471,0.031332356,0.028602544,0.039995506,0.035314285,0.048304404,0.036216774,0.044154575,0.049337506,0.042022781,0.04672982,0.03380233,0.026162481,0.049673594,0.039582049,0.030309334,0.037618414,0.035302715,0.028860846,0.020989959,0.048474686,0.031135554,0.055289273,0.049889563,0.045281275,0.032834814,0.041992233,0.042812159,0.042793001,0.050520976,0.04267417,0.034510807,0.02794873,0.033974225,0.034809289,0.027808683,0.042785785,0.028247217,0.044108377,0.032205074,0.031701186,0.037671408,0.032170206,0.043008719,0.040866758,0.034052264,0.042829578,0.042443529,0.042751196,0.033306315,0.034563345,0.032622893,0.041091192
0.046091907,0.049765854,0.037236976,0.033522114,0.028184788,0.054301053,0.030566534,0.028469155,0.053942481,0.057264143,0.035290731,0.03362944,0.029662841,0.049399627,0.03122201,0.028543468,0.039884213,0.035312461,0.048244287,0.036122481,0.043896212,0.049230177,0.041967168,0.046621433,0.033556614,0.02596646,0.049378176,0.039487593,0.030044605,0.037394779,0.035306166,0.028827834,0.020843214,0.048384121,0.031093499,0.055225689,0.049764595,0.045281011,0.032915247,0.042094253,0.042749963,0.042663079,0.050788555,0.042910036,0.034573674,0.027876298,0.03373271,0.034496052,0.028029398,0.042907926,0.028520222,0.044223707,0.03232446,0.031686556,0.037750905,0.032155438,0.042975431,0.040866203,0.034203506,0.042828386,0.042254052,0.042840421,0.033378977,0.034749199,0.032601055,0.041099018
0.046047552,0.049718559,0.037404856,0.033535456,0.028142071,0.054360475,0.030954408,0.028692808,0.054276379,0.05715489,0.03538506,0.033635129,0.029504086,0.049257447,0.031075013,0.028763247,0.039899518,0.03553647,0.048226564,0.036162134,0.043883428,0.049265858,0.041965574,0.046642758,0.033531658,0.025808022,0.049134645,0.039388323,0.029883649,0.037383718,0.035081633,0.028583785,0.020617084,0.04809615,0.030857157,0.055081328,0.049988434,0.045366814,0.033113568,0.042158537,0.042721786,0.042542148,0.050868504,0.042877587,0.034541583,0.027899322,0.033734031,0.034499826,0.028535448,0.043238049,0.028836188,0.044462598,0.032238594,0.03149183,0.037780141,0.032111587,0.043093001,0.040919675,0.03420533,0.042638274,0.041874322,0.042876746,0.033343389,0.034916963,0.032587238,0.041195191
0.04610201,0.049822806,0.037320987,0.033624634,0.028253167,0.054619435,0.031293845,0.028931314,0.054548639,0.05740644,0.035444673,0.033974685,0.029634688,0.049283809,0.031085233,0.028878577,0.039690268,0.035984894,0.048335421,0.036413715,0.044261871,0.049522098,0.04207234,0.046934939,0.03370345,0.025808137,0.049107685,0.039345872,0.030017453,0.037630906,0.034706466,0.02830246,0.020379843,0.047792347,0.030542537,0.054855499,0.050612369,0.045427308,0.033113361,0.042361951,0.042984791,0.042566729,0.050562602,0.042593307,0.034413234,0.028195172,0.034358307,0.035069102,0.028485126,0.043320771,0.028620328,0.044457205,0.032066578,0.031340722,0.037631964,0.032080351,0.043224094,0.040892966,0.033943413,0.042349826,0.04186335,0.042903697,0.033291872,0.034539723,0.03227413,0.041139554
0.046627268,0.050206618,0.037081129,0.033518275,0.028102277,0.054116717,0.030732135,0.028420366,0.053872062,0.057472817,0.035558625,0.034149939,0.029703059,0.049388596,0.031224048,0.02886108,0.039820853,0.035789248,0.048402173,0.03621836,0.044097053,0.049301284,0.041982082,0.046615647,0.033655812,0.025915603,0.049147256,0.039433535,0.030303316,0.037501266,0.03508977,0.028625717,0.020642016,0.048223619,0.030902103,0.055102199,0.050730085,0.045991945,0.033184062,0.042163591,0.042791222,0.042156335,0.050817633,0.042766698,0.034599803,0.027884025,0.033984379,0.034641352,0.028272818,0.043234512,0.028712918,0.044330009,0.032274575,0.031424461,0.037549608,0.031946898,0.04297065,0.040766571,0.034108952,0.04231982,0.042097669,0.042958798,0.033412908,0.03429615,0.032229792,0.041253779
0.046731041,0.050225504,0.037046827,0.033606943,0.02818954,0.054076179,0.030389495,0.0282524,0.053443235,0.057254826,0.035564246,0.034225748,0.029846045,0.04944333,0.031355049,0.029033189,0.039994555,0.035639267,0.048279842,0.036137356,0.04384511,0.049161739,0.041891329,0.04638106,0.033727668,0.026001009,0.049175364,0.039557439,0.030477565,0.037580273,0.035227037,0.028766746,0.020826863,0.04834451,0.03114701,0.055171295,0.050441923,0.045689529,0.032641345,0.0420434,0.042852354,0.041954261,0.050945028,0.042779302,0.03463021,0.027780467,0.033856124,0.034571295,0.028403631,0.043304296,0.028811997,0.044341715,0.032358284,0.031551235,0.037697998,0.03203419,0.042973764,0.040740523,0.034462098,0.042633405,0.041854569,0.042671905,0.033204966,0.033939651,0.032181741,0.041195726
0.046455582,0.049984476,0.037119046,0.033789629,0.02832249,0.05432762,0.030581679,0.02855324,0.053646671,0.057032865,0.035497267,0.034234087,0.029898902,0.049377426,0.031373744,0.029192588,0.040068544,0.035603801,0.048127096,0.036191762,0.043783754,0.049157914,0.041935846,0.046382495,0.033695553,0.025922274,0.049011441,0.039519298,0.030373927,0.037554056,0.035011994,0.028582713,0.020746891,0.048090587,0.031063201,0.054887783,0.049944046,0.045055868,0.032101851,0.042068056,0.04288948,0.04189841,0.050922156,0.042726681,0.034489156,0.0278971,0.033993629,0.034788109,0.028591219,0.043396166,0.028782207,0.0443109,0.032167582,0.031477759,0.037755633,0.032180023,0.043061795,0.040714607,0.034616745,0.042841641,0.04151042,0.042411347,0.0328041,0.033833169,0.032307949,0.041186462
