wl,nr,Kab,Kca,Ks,Kw,Kdm,phiI,phiII,KcaV,KcaZ,Kant,phi,GSV1,GSV2,GSV3,nw
1046,1.4245,0,0,0.00123,0.179,2.3,0,0,0,0,0,0,0.43644,0.52956,0.05696,1.33
1047,1.4244,0,0,0.00119,0.175,2.3,0,0,0,0,0,0,0.43505,0.53168,0.05607,1.33
1048,1.4243,0,0,0.00114,0.172,2.3,0,0,0,0,0,0,0.43367,0.5338,0.05517,1.33
1049,1.4241,0,0,0.0011,0.169,2.3,0,0,0,0,0,0,0.4323,0.53592,0.05427,1.33
1050,1.424,0,0,0.00106,0.166,2.3,0,0,0,0,0,0,0.43093,0.53803,0.05338,1.33
1051,1.4239,0,0,0.00102,0.164,2.3,0,0,0,0,0,0,0.42957,0.54014,0.05248,1.33
1052,1.4238,0,0,0.000981,0.161,2.3,0,0,0,0,0,0,0.42822,0.54225,0.05159,1.33
1053,1.4237,0,0,0.000942,0.159,2.3,0,0,0,0,0,0,0.42688,0.54435,0.05069,1.33
1054,1.4236,0,0,0.000904,0.156,2.3,0,0,0,0,0,0,0.42555,0.54646,0.0498,1.33
1055,1.4235,0,0,0.000867,0.155,2.3,0,0,0,0,0,0,0.42422,0.54856,0.0489,1.33
1056,1.4234,0,0,0.00083,0.153,2.3,0,0,0,0,0,0,0.42291,0.55066,0.048,1.33
1057,1.4233,0,0,0.000794,0.152,2.3,0,0,0,0,0,0,0.4216,0.55275,0.0471,1.33
1058,1.4232,0,0,0.000758,0.151,2.3,0,0,0,0,0,0,0.42031,0.55485,0.0462,1.33
1059,1.4231,0,0,0.000724,0.15,2.3,0,0,0,0,0,0,0.41902,0.55695,0.04529,1.33
1060,1.4229,0,0,0.00069,0.148,2.3,0,0,0,0,0,0,0.41775,0.55904,0.04437,1.33
1061,1.4228,0,0,0.000657,0.146,2.3,0,0,0,0,0,0,0.41649,0.56114,0.04346,1.33
1062,1.4227,0,0,0.000625,0.145,2.3,0,0,0,0,0,0,0.41523,0.56323,0.04253,1.33
1063,1.4226,0,0,0.000593,0.144,2.3,0,0,0,0,0,0,0.41399,0.56533,0.04161,1.33
1064,1.4225,0,0,0.000563,0.144,2.3,0,0,0,0,0,0,0.41275,0.56742,0.04067,1.33
1065,1.4224,0,0,0.000533,0.143,2.3,0,0,0,0,0,0,0.41152,0.56952,0.03974,1.33
1066,1.4223,0,0,0.000503,0.143,2.3,0,0,0,0,0,0,0.4103,0.57162,0.03879,1.33
1067,1.4222,0,0,0.000475,0.142,2.3,0,0,0,0,0,0,0.40908,0.57372,0.03785,1.33
1068,1.4221,0,0,0.000447,0.141,2.3,0,0,0,0,0,0,0.40786,0.57583,0.0369,1.33
1069,1.4219,0,0,0.000421,0.141,2.3,0,0,0,0,0,0,0.40665,0.57793,0.03594,1.33
1070,1.4218,0,0,0.000394,0.141,2.3,0,0,0,0,0,0,0.40544,0.58004,0.03498,1.33
1071,1.4217,0,0,0.000369,0.141,2.3,0,0,0,0,0,0,0.40424,0.58216,0.03402,1.33
1072,1.4216,0,0,0.000345,0.141,2.3,0,0,0,0,0,0,0.40303,0.58428,0.03305,1.33
1073,1.4215,0,0,0.000321,0.141,2.3,0,0,0,0,0,0,0.40182,0.5864,0.03208,1.33
1074,1.4214,0,0,0.000298,0.141,2.3,0,0,0,0,0,0,0.40062,0.58853,0.0311,1.33
1075,1.4212,0,0,0.000276,0.141,2.3,0,0,0,0,0,0,0.39942,0.59067,0.03012,1.33
1076,1.4211,0,0,0.000255,0.143,2.3,0,0,0,0,0,0,0.39821,0.59282,0.02913,1.33
1077,1.421,0,0,0.000234,0.144,2.3,0,0,0,0,0,0,0.39701,0.59497,0.02813,1.33
1078,1.4209,0,0,0.000215,0.144,2.3,0,0,0,0,0,0,0.39581,0.59713,0.02712,1.33
1079,1.4208,0,0,0.000196,0.144,2.3,0,0,0,0,0,0,0.39461,0.59929,0.0261,1.33
1080,1.4207,0,0,0.000178,0.144,2.3,0,0,0,0,0,0,0.39341,0.60147,0.02507,1.33
1081,1.4205,0,0,0.000161,0.146,2.3,0,0,0,0,0,0,0.39221,0.60366,0.02404,1.33
1082,1.4204,0,0,0.000145,0.148,2.3,0,0,0,0,0,0,0.39101,0.60585,0.02299,1.33
1083,1.4203,0,0,0.000129,0.15,2.3,0,0,0,0,0,0,0.38981,0.60805,0.02194,1.33
1084,1.4202,0,0,0.000115,0.152,2.3,0,0,0,0,0,0,0.38861,0.61026,0.02088,1.33
1085,1.4201,0,0,0.000101,0.153,2.3,0,0,0,0,0,0,0.38742,0.61247,0.01981,1.33
1086,1.42,0,0,8.80E-05,0.155,2.3,0,0,0,0,0,0,0.38622,0.61469,0.01873,1.33
1087,1.4198,0,0,7.60E-05,0.156,2.3,0,0,0,0,0,0,0.38503,0.61691,0.01765,1.33
1088,1.4197,0,0,6.49E-05,0.158,2.3,0,0,0,0,0,0,0.38384,0.61913,0.01656,1.33
1089,1.4196,0,0,5.46E-05,0.16,2.3,0,0,0,0,0,0,0.38266,0.62135,0.01547,1.33
1090,1.4195,0,0,4.52E-05,0.163,2.3,0,0,0,0,0,0,0.38148,0.62358,0.01438,1.33
1091,1.4194,0,0,3.67E-05,0.166,2.3,0,0,0,0,0,0,0.3803,0.6258,0.01329,1.33
1092,1.4192,0,0,2.90E-05,0.168,2.3,0,0,0,0,0,0,0.37912,0.62801,0.01219,1.33
1093,1.4191,0,0,2.23E-05,0.169,2.3,0,0,0,0,0,0,0.37795,0.63023,0.01109,1.33
1094,1.419,0,0,1.64E-05,0.171,2.3,0,0,0,0,0,0,0.37679,0.63245,0.00999,1.33
1095,1.4189,0,0,1.14E-05,0.174,2.3,0,0,0,0,0,0,0.37562,0.63466,0.00888,1.33
1096,1.4188,0,0,7.30E-06,0.178,2.3,0,0,0,0,0,0,0.37446,0.63687,0.00777,1.33
1097,1.4187,0,0,4.11E-06,0.182,2.3,0,0,0,0,0,0,0.37331,0.63908,0.00666,1.33
1098,1.4185,0,0,1.83E-06,0.187,2.3,0,0,0,0,0,0,0.37216,0.64129,0.00555,1.33
1099,1.4184,0,0,4.58E-07,0.189,2.3,0,0,0,0,0,0,0.37101,0.6435,0.00443,1.33
1100,1.4183,0,0,0,0.191,2.3,0,0,0,0,0,0,0.36987,0.64571,0.00331,1.33
1101,1.4182,0,0,0,0.193,2.3,0,0,0,0,0,0,0.36872,0.64792,0.00219,1.33
1102,1.4181,0,0,0,0.197,2.3,0,0,0,0,0,0,0.36759,0.65013,0.00106,1.33
1103,1.418,0,0,0,0.201,2.3,0,0,0,0,0,0,0.36646,0.65234,-7.00E-05,1.33
1104,1.4178,0,0,0,0.203,2.3,0,0,0,0,0,0,0.36533,0.65454,-0.0012,1.33
1105,1.4177,0,0,0,0.205,2.3,0,0,0,0,0,0,0.3642,0.65675,-0.00233,1.33
1106,1.4176,0,0,0,0.208,2.3,0,0,0,0,0,0,0.36308,0.65895,-0.00346,1.33
1107,1.4175,0,0,0,0.212,2.3,0,0,0,0,0,0,0.36196,0.66116,-0.0046,1.33
1108,1.4174,0,0,0,0.217,2.3,0,0,0,0,0,0,0.36085,0.66336,-0.00573,1.33
1109,1.4172,0,0,0,0.22,2.3,0,0,0,0,0,0,0.35974,0.66557,-0.00686,1.33
1110,1.4171,0,0,0,0.222,2.3,0,0,0,0,0,0,0.35864,0.66777,-0.008,1.33
1111,1.417,0,0,0,0.225,2.3,0,0,0,0,0,0,0.35754,0.66998,-0.00913,1.33
1112,1.4169,0,0,0,0.23,2.3,0,0,0,0,0,0,0.35644,0.67218,-0.01026,1.33
1113,1.4168,0,0,0,0.234,2.3,0,0,0,0,0,0,0.35535,0.67438,-0.01139,1.33
1114,1.4167,0,0,0,0.235,2.3,0,0,0,0,0,0,0.35426,0.67659,-0.01251,1.33
1115,1.4165,0,0,0,0.234,2.3,0,0,0,0,0,0,0.35317,0.67879,-0.01364,1.33
1116,1.4164,0,0,0,0.235,2.3,0,0,0,0,0,0,0.35209,0.68099,-0.01476,1.33
1117,1.4163,0,0,0,0.24,2.3,0,0,0,0,0,0,0.351,0.68318,-0.01588,1.33
1118,1.4162,0,0,0,0.245,2.3,0,0,0,0,0,0,0.34992,0.68538,-0.017,1.33
1119,1.4161,0,0,0,0.249,2.3,0,0,0,0,0,0,0.34885,0.68757,-0.01811,1.33
1120,1.416,0,0,0,0.253,2.3,0,0,0,0,0,0,0.34777,0.68976,-0.01923,1.33
1121,1.4158,0,0,0,0.258,2.3,0,0,0,0,0,0,0.34669,0.69194,-0.02034,1.33
1122,1.4157,0,0,0,0.265,2.3,0,0,0,0,0,0,0.34562,0.69412,-0.02145,1.33
1123,1.4156,0,0,0,0.272,2.3,0,0,0,0,0,0,0.34454,0.6963,-0.02256,1.33
1124,1.4155,0,0,0,0.277,2.3,0,0,0,0,0,0,0.34347,0.69848,-0.02366,1.33
1125,1.4154,0,0,0,0.281,2.3,0,0,0,0,0,0,0.34239,0.70065,-0.02476,1.33
1126,1.4153,0,0,0,0.289,2.3,0,0,0,0,0,0,0.34132,0.70282,-0.02587,1.33
1127,1.4151,0,0,0,0.302,2.3,0,0,0,0,0,0,0.34025,0.70499,-0.02697,1.33
1128,1.415,0,0,0,0.316,2.3,0,0,0,0,0,0,0.33917,0.70715,-0.02807,1.33
1129,1.4149,0,0,0,0.327,2.3,0,0,0,0,0,0,0.3381,0.70931,-0.02917,1.33
1130,1.4148,0,0,0,0.338,2.3,0,0,0,0,0,0,0.33702,0.71147,-0.03027,1.33
1131,1.4147,0,0,0,0.353,2.3,0,0,0,0,0,0,0.33594,0.71363,-0.03138,1.33
1132,1.4146,0,0,0,0.377,2.3,0,0,0,0,0,0,0.33486,0.71579,-0.03248,1.33
1133,1.4145,0,0,0,0.404,2.3,0,0,0,0,0,0,0.33378,0.71794,-0.03357,1.33
1134,1.4144,0,0,0,0.428,2.3,0,0,0,0,0,0,0.3327,0.72008,-0.03466,1.33
1135,1.4143,0,0,0,0.45,2.3,0,0,0,0,0,0,0.33161,0.72221,-0.03575,1.33
1136,1.4141,0,0,0,0.471,2.3,0,0,0,0,0,0,0.33051,0.72434,-0.03682,1.33
1137,1.414,0,0,0,0.493,2.3,0,0,0,0,0,0,0.32942,0.72645,-0.03788,1.33
1138,1.4139,0,0,0,0.52,2.3,0,0,0,0,0,0,0.32831,0.72855,-0.03893,1.33
1139,1.4138,0,0,0,0.557,2.3,0,0,0,0,0,0,0.3272,0.73064,-0.03996,1.33
1140,1.4137,0,0,0,0.605,2.3,0,0,0,0,0,0,0.32609,0.7327,-0.04098,1.33
1141,1.4136,0,0,0,0.652,2.3,0,0,0,0,0,0,0.32496,0.73476,-0.04197,1.33
1142,1.4135,0,0,0,0.686,2.3,0,0,0,0,0,0,0.32383,0.73679,-0.04295,1.33
1143,1.4134,0,0,0,0.716,2.3,0,0,0,0,0,0,0.3227,0.73881,-0.04391,1.33
1144,1.4133,0,0,0,0.754,2.3,0,0,0,0,0,0,0.32156,0.74081,-0.04486,1.33
1145,1.4131,0,0,0,0.806,2.3,0,0,0,0,0,0,0.32042,0.74281,-0.0458,1.33
1146,1.413,0,0,0,0.86,2.3,0,0,0,0,0,0,0.31927,0.74479,-0.04673,1.33
1147,1.4129,0,0,0,0.898,2.3,0,0,0,0,0,0,0.31813,0.74676,-0.04765,1.33
1148,1.4128,0,0,0,0.925,2.3,0,0,0,0,0,0,0.31698,0.74872,-0.04856,1.33
1149,1.4127,0,0,0,0.949,2.3,0,0,0,0,0,0,0.31584,0.75067,-0.04947,1.33
1150,1.4126,0,0,0,0.977,2.3,0,0,0,0,0,0,0.3147,0.75261,-0.05038,1.33
1151,1.4125,0,0,0,1.01,2.3,0,0,0,0,0,0,0.31357,0.75455,-0.05129,1.33
1152,1.4124,0,0,0,1.04,2.3,0,0,0,0,0,0,0.31243,0.75649,-0.0522,1.33
1153,1.4122,0,0,0,1.07,2.3,0,0,0,0,0,0,0.31131,0.75842,-0.05311,1.33
1154,1.4121,0,0,0,1.1,2.3,0,0,0,0,0,0,0.31018,0.76036,-0.05403,1.33
1155,1.412,0,0,0,1.12,2.3,0,0,0,0,0,0,0.30907,0.7623,-0.05495,1.33
1156,1.4119,0,0,0,1.13,2.3,0,0,0,0,0,0,0.30796,0.76424,-0.05589,1.33
1157,1.4118,0,0,0,1.14,2.3,0,0,0,0,0,0,0.30685,0.76619,-0.05684,1.33
1158,1.4117,0,0,0,1.15,2.3,0,0,0,0,0,0,0.30575,0.76815,-0.0578,1.33
1159,1.4116,0,0,0,1.16,2.3,0,0,0,0,0,0,0.30466,0.77012,-0.05877,1.33
1160,1.4115,0,0,0,1.17,2.3,0,0,0,0,0,0,0.30358,0.77211,-0.05976,1.33
1161,1.4114,0,0,0,1.18,2.3,0,0,0,0,0,0,0.30251,0.77411,-0.06077,1.33
1162,1.4113,0,0,0,1.19,2.3,0,0,0,0,0,0,0.30144,0.77612,-0.0618,1.33
1163,1.4112,0,0,0,1.19,2.3,0,0,0,0,0,0,0.30038,0.77815,-0.06284,1.33
1164,1.4111,0,0,0,1.2,2.3,0,0,0,0,0,0,0.29933,0.78018,-0.06389,1.33
1165,1.4109,0,0,0,1.2,2.3,0,0,0,0,0,0,0.29828,0.78221,-0.06494,1.33
1166,1.4108,0,0,0,1.2,2.3,0,0,0,0,0,0,0.29725,0.78425,-0.06601,1.33
1167,1.4107,0,0,0,1.2,2.3,0,0,0,0,0,0,0.29622,0.78628,-0.06707,1.33
1168,1.4106,0,0,0,1.21,2.3,0,0,0,0,0,0,0.29519,0.78831,-0.06813,1.33
1169,1.4105,0,0,0,1.21,2.3,0,0,0,0,0,0,0.29417,0.79034,-0.06918,1.33
1170,1.4104,0,0,0,1.21,2.3,0,0,0,0,0,0,0.29316,0.79235,-0.07023,1.33
1171,1.4103,0,0,0,1.21,2.3,0,0,0,0,0,0,0.29215,0.79435,-0.07127,1.33
1172,1.4102,0,0,0,1.22,2.3,0,0,0,0,0,0,0.29115,0.79634,-0.0723,1.33
1173,1.4101,0,0,0,1.23,2.3,0,0,0,0,0,0,0.29015,0.79831,-0.07331,1.33
1174,1.41,0,0,0,1.23,2.3,0,0,0,0,0,0,0.28916,0.80027,-0.07432,1.33
1175,1.4099,0,0,0,1.23,2.3,0,0,0,0,0,0,0.28817,0.80222,-0.07531,1.33
1176,1.4098,0,0,0,1.23,2.3,0,0,0,0,0,0,0.28719,0.80416,-0.07629,1.33
1177,1.4097,0,0,0,1.23,2.3,0,0,0,0,0,0,0.28621,0.80607,-0.07725,1.33
1178,1.4096,0,0,0,1.23,2.3,0,0,0,0,0,0,0.28523,0.80798,-0.0782,1.33
1179,1.4095,0,0,0,1.24,2.3,0,0,0,0,0,0,0.28426,0.80987,-0.07914,1.33
1180,1.4094,0,0,0,1.24,2.3,0,0,0,0,0,0,0.28329,0.81174,-0.08006,1.33
1181,1.4093,0,0,0,1.24,2.3,0,0,0,0,0,0,0.28233,0.8136,-0.08096,1.33
1182,1.4091,0,0,0,1.24,2.3,0,0,0,0,0,0,0.28136,0.81544,-0.08186,1.33
1183,1.409,0,0,0,1.25,2.3,0,0,0,0,0,0,0.2804,0.81727,-0.08274,1.33
1184,1.4089,0,0,0,1.25,2.3,0,0,0,0,0,0,0.27945,0.8191,-0.08361,1.33
1185,1.4088,0,0,0,1.26,2.3,0,0,0,0,0,0,0.27849,0.82091,-0.08448,1.33
1186,1.4087,0,0,0,1.26,2.3,0,0,0,0,0,0,0.27754,0.82272,-0.08534,1.33
1187,1.4086,0,0,0,1.26,2.3,0,0,0,0,0,0,0.27659,0.82453,-0.08621,1.33
1188,1.4085,0,0,0,1.26,2.3,0,0,0,0,0,0,0.27564,0.82634,-0.08707,1.33
1189,1.4084,0,0,0,1.27,2.3,0,0,0,0,0,0,0.2747,0.82815,-0.08794,1.33
1190,1.4083,0,0,0,1.27,2.3,0,0,0,0,0,0,0.27375,0.82996,-0.08882,1.33
1191,1.4082,0,0,0,1.27,2.3,0,0,0,0,0,0,0.27281,0.83178,-0.0897,1.33
1192,1.4081,0,0,0,1.27,2.3,0,0,0,0,0,0,0.27187,0.8336,-0.09059,1.33
1193,1.408,0,0,0,1.28,2.3,0,0,0,0,0,0,0.27093,0.83542,-0.09149,1.33
1194,1.4079,0,0,0,1.28,2.3,0,0,0,0,0,0,0.26999,0.83725,-0.09239,1.32
1195,1.4078,0,0,0,1.28,2.3,0,0,0,0,0,0,0.26905,0.83907,-0.0933,1.32
1196,1.4077,0,0,0,1.28,2.3,0,0,0,0,0,0,0.26812,0.84089,-0.0942,1.32
1197,1.4076,0,0,0,1.28,2.3,0,0,0,0,0,0,0.26719,0.84271,-0.0951,1.32
1198,1.4075,0,0,0,1.28,2.3,0,0,0,0,0,0,0.26626,0.84452,-0.096,1.32
1199,1.4074,0,0,0,1.28,2.3,0,0,0,0,0,0,0.26533,0.84632,-0.09689,1.32
1200,1.4073,0,0,0,1.27,2.3,0,0,0,0,0,0,0.26441,0.84811,-0.09778,1.32
1201,1.4072,0,0,0,1.27,2.3,0,0,0,0,0,0,0.26348,0.8499,-0.09866,1.32
1202,1.4071,0,0,0,1.27,2.3,0,0,0,0,0,0,0.26256,0.85167,-0.09953,1.32
1203,1.407,0,0,0,1.27,2.3,0,0,0,0,0,0,0.26164,0.85343,-0.10039,1.33
1204,1.4069,0,0,0,1.27,2.3,0,0,0,0,0,0,0.26072,0.85518,-0.10124,1.33
1205,1.4068,0,0,0,1.27,2.3,0,0,0,0,0,0,0.2598,0.85692,-0.10208,1.33
1206,1.4067,0,0,0,1.27,2.31,0,0,0,0,0,0,0.25887,0.85865,-0.10291,1.33
1207,1.4066,0,0,0,1.26,2.31,0,0,0,0,0,0,0.25795,0.86037,-0.10374,1.33
1208,1.4065,0,0,0,1.26,2.31,0,0,0,0,0,0,0.25703,0.86208,-0.10455,1.33
1209,1.4064,0,0,0,1.26,2.31,0,0,0,0,0,0,0.2561,0.86379,-0.10535,1.33
1210,1.4063,0,0,0,1.26,2.31,0,0,0,0,0,0,0.25516,0.86548,-0.10614,1.33
1211,1.4062,0,0,0,1.25,2.32,0,0,0,0,0,0,0.25423,0.86716,-0.10692,1.33
1212,1.4061,0,0,0,1.25,2.32,0,0,0,0,0,0,0.25329,0.86883,-0.10768,1.33
1213,1.406,0,0,0,1.24,2.32,0,0,0,0,0,0,0.25234,0.87048,-0.10843,1.33
1214,1.4059,0,0,0,1.24,2.32,0,0,0,0,0,0,0.25139,0.87213,-0.10917,1.33
1215,1.4058,0,0,0,1.24,2.33,0,0,0,0,0,0,0.25044,0.87375,-0.10989,1.33
1216,1.4057,0,0,0,1.24,2.33,0,0,0,0,0,0,0.24948,0.87536,-0.11059,1.33
1217,1.4056,0,0,0,1.23,2.33,0,0,0,0,0,0,0.24851,0.87695,-0.11127,1.33
1218,1.4055,0,0,0,1.22,2.34,0,0,0,0,0,0,0.24754,0.87852,-0.11193,1.33
1219,1.4053,0,0,0,1.22,2.34,0,0,0,0,0,0,0.24656,0.88007,-0.11256,1.33
1220,1.4052,0,0,0,1.21,2.35,0,0,0,0,0,0,0.24557,0.88159,-0.11317,1.33
1221,1.4051,0,0,0,1.21,2.35,0,0,0,0,0,0,0.24458,0.88309,-0.11375,1.33
1222,1.405,0,0,0,1.21,2.35,0,0,0,0,0,0,0.24358,0.88456,-0.11431,1.33
1223,1.4049,0,0,0,1.21,2.36,0,0,0,0,0,0,0.24258,0.88601,-0.11484,1.33
1224,1.4048,0,0,0,1.21,2.36,0,0,0,0,0,0,0.24157,0.88743,-0.11534,1.33
1225,1.4047,0,0,0,1.2,2.37,0,0,0,0,0,0,0.24056,0.88883,-0.11582,1.33
1226,1.4046,0,0,0,1.2,2.37,0,0,0,0,0,0,0.23955,0.89021,-0.11627,1.33
1227,1.4045,0,0,0,1.2,2.38,0,0,0,0,0,0,0.23853,0.89155,-0.1167,1.33
1228,1.4044,0,0,0,1.2,2.38,0,0,0,0,0,0,0.23751,0.89288,-0.1171,1.33
1229,1.4043,0,0,0,1.19,2.39,0,0,0,0,0,0,0.23649,0.89418,-0.11747,1.33
1230,1.4042,0,0,0,1.19,2.4,0,0,0,0,0,0,0.23547,0.89545,-0.11782,1.33
1231,1.4041,0,0,0,1.18,2.4,0,0,0,0,0,0,0.23444,0.8967,-0.11814,1.33
1232,1.404,0,0,0,1.18,2.41,0,0,0,0,0,0,0.23342,0.89793,-0.11844,1.33
1233,1.4039,0,0,0,1.18,2.41,0,0,0,0,0,0,0.2324,0.89915,-0.11873,1.33
1234,1.4037,0,0,0,1.17,2.42,0,0,0,0,0,0,0.23139,0.90036,-0.11902,1.33
1235,1.4036,0,0,0,1.17,2.42,0,0,0,0,0,0,0.23038,0.90156,-0.1193,1.33
1236,1.4035,0,0,0,1.16,2.43,0,0,0,0,0,0,0.22937,0.90277,-0.11959,1.33
1237,1.4034,0,0,0,1.16,2.44,0,0,0,0,0,0,0.22837,0.90399,-0.11989,1.33
1238,1.4033,0,0,0,1.16,2.44,0,0,0,0,0,0,0.22738,0.90522,-0.12021,1.33
1239,1.4032,0,0,0,1.16,2.45,0,0,0,0,0,0,0.22639,0.90647,-0.12056,1.33
1240,1.4031,0,0,0,1.16,2.45,0,0,0,0,0,0,0.22541,0.90774,-0.12094,1.33
1241,1.403,0,0,0,1.15,2.46,0,0,0,0,0,0,0.22445,0.90905,-0.12135,1.33
1242,1.4029,0,0,0,1.15,2.47,0,0,0,0,0,0,0.22349,0.91038,-0.12179,1.33
1243,1.4028,0,0,0,1.14,2.47,0,0,0,0,0,0,0.22254,0.91173,-0.12227,1.33
1244,1.4027,0,0,0,1.14,2.48,0,0,0,0,0,0,0.2216,0.91309,-0.12277,1.33
1245,1.4026,0,0,0,1.13,2.49,0,0,0,0,0,0,0.22066,0.91448,-0.12328,1.33
1246,1.4025,0,0,0,1.13,2.49,0,0,0,0,0,0,0.21974,0.91587,-0.12381,1.33
1247,1.4024,0,0,0,1.13,2.5,0,0,0,0,0,0,0.21881,0.91726,-0.12435,1.33
1248,1.4023,0,0,0,1.12,2.51,0,0,0,0,0,0,0.2179,0.91866,-0.12489,1.33
1249,1.4022,0,0,0,1.12,2.51,0,0,0,0,0,0,0.21699,0.92005,-0.12544,1.33
1250,1.4021,0,0,0,1.12,2.52,0,0,0,0,0,0,0.21608,0.92143,-0.12598,1.32
1251,1.4019,0,0,0,1.11,2.53,0,0,0,0,0,0,0.21518,0.9228,-0.12651,1.32
1252,1.4018,0,0,0,1.11,2.53,0,0,0,0,0,0,0.21428,0.92416,-0.12703,1.32
1253,1.4017,0,0,0,1.1,2.54,0,0,0,0,0,0,0.21338,0.92551,-0.12754,1.32
1254,1.4016,0,0,0,1.1,2.55,0,0,0,0,0,0,0.21249,0.92685,-0.12803,1.32
1255,1.4015,0,0,0,1.1,2.55,0,0,0,0,0,0,0.21159,0.92817,-0.12852,1.32
1256,1.4014,0,0,0,1.1,2.56,0,0,0,0,0,0,0.21071,0.92948,-0.129,1.32
1257,1.4013,0,0,0,1.1,2.56,0,0,0,0,0,0,0.20982,0.93078,-0.12947,1.32
1258,1.4012,0,0,0,1.1,2.57,0,0,0,0,0,0,0.20894,0.93207,-0.12992,1.32
1259,1.4011,0,0,0,1.1,2.58,0,0,0,0,0,0,0.20806,0.93334,-0.13037,1.32
1260,1.401,0,0,0,1.09,2.58,0,0,0,0,0,0,0.20718,0.9346,-0.1308,1.32
1261,1.4009,0,0,0,1.09,2.59,0,0,0,0,0,0,0.2063,0.93585,-0.13122,1.32
1262,1.4008,0,0,0,1.09,2.6,0,0,0,0,0,0,0.20542,0.93708,-0.13162,1.32
1263,1.4007,0,0,0,1.08,2.6,0,0,0,0,0,0,0.20455,0.93829,-0.13201,1.32
1264,1.4006,0,0,0,1.08,2.61,0,0,0,0,0,0,0.20367,0.93948,-0.13237,1.32
1265,1.4005,0,0,0,1.08,2.61,0,0,0,0,0,0,0.20279,0.94066,-0.13271,1.32
1266,1.4004,0,0,0,1.08,2.62,0,0,0,0,0,0,0.20191,0.9418,-0.13303,1.32
1267,1.4003,0,0,0,1.08,2.63,0,0,0,0,0,0,0.20102,0.94292,-0.13331,1.32
1268,1.4002,0,0,0,1.08,2.63,0,0,0,0,0,0,0.20012,0.94401,-0.13355,1.32
1269,1.4,0,0,0,1.08,2.64,0,0,0,0,0,0,0.19922,0.94507,-0.13376,1.32
1270,1.3999,0,0,0,1.08,2.64,0,0,0,0,0,0,0.19831,0.94609,-0.13393,1.32
1271,1.3998,0,0,0,1.08,2.65,0,0,0,0,0,0,0.19739,0.94708,-0.13406,1.32
1272,1.3997,0,0,0,1.09,2.65,0,0,0,0,0,0,0.19646,0.94803,-0.13414,1.32
1273,1.3996,0,0,0,1.09,2.66,0,0,0,0,0,0,0.19552,0.94894,-0.13418,1.32
1274,1.3995,0,0,0,1.1,2.66,0,0,0,0,0,0,0.19457,0.94981,-0.13417,1.32
1275,1.3994,0,0,0,1.1,2.67,0,0,0,0,0,0,0.19361,0.95063,-0.1341,1.32
1276,1.3993,0,0,0,1.11,2.67,0,0,0,0,0,0,0.19264,0.95141,-0.13399,1.32
1277,1.3992,0,0,0,1.11,2.68,0,0,0,0,0,0,0.19165,0.95214,-0.13383,1.32
1278,1.3991,0,0,0,1.11,2.68,0,0,0,0,0,0,0.19066,0.95283,-0.13361,1.32
1279,1.399,0,0,0,1.12,2.69,0,0,0,0,0,0,0.18965,0.95346,-0.13333,1.32
1280,1.3989,0,0,0,1.12,2.69,0,0,0,0,0,0,0.18864,0.95405,-0.133,1.32
1281,1.3988,0,0,0,1.13,2.69,0,0,0,0,0,0,0.18761,0.95458,-0.13261,1.32
1282,1.3987,0,0,0,1.14,2.7,0,0,0,0,0,0,0.18657,0.95506,-0.13217,1.32
1283,1.3985,0,0,0,1.15,2.7,0,0,0,0,0,0,0.18552,0.95549,-0.13167,1.32
1284,1.3984,0,0,0,1.16,2.7,0,0,0,0,0,0,0.18446,0.95588,-0.13112,1.32
1285,1.3983,0,0,0,1.16,2.71,0,0,0,0,0,0,0.18338,0.95623,-0.13053,1.32
1286,1.3982,0,0,0,1.17,2.71,0,0,0,0,0,0,0.18231,0.95654,-0.1299,1.32
1287,1.3981,0,0,0,1.18,2.71,0,0,0,0,0,0,0.18122,0.95682,-0.12922,1.32
1288,1.398,0,0,0,1.18,2.72,0,0,0,0,0,0,0.18013,0.95706,-0.12851,1.32
1289,1.3979,0,0,0,1.19,2.72,0,0,0,0,0,0,0.17903,0.95728,-0.12776,1.32
1290,1.3978,0,0,0,1.2,2.72,0,0,0,0,0,0,0.17792,0.95747,-0.12698,1.32
1291,1.3977,0,0,0,1.21,2.72,0,0,0,0,0,0,0.17681,0.95763,-0.12618,1.32
1292,1.3976,0,0,0,1.22,2.73,0,0,0,0,0,0,0.1757,0.95778,-0.12535,1.32
1293,1.3975,0,0,0,1.23,2.73,0,0,0,0,0,0,0.17458,0.95789,-0.12449,1.32
1294,1.3974,0,0,0,1.24,2.73,0,0,0,0,0,0,0.17347,0.95799,-0.1236,1.32
1295,1.3973,0,0,0,1.25,2.73,0,0,0,0,0,0,0.17236,0.95805,-0.12269,1.32
1296,1.3972,0,0,0,1.27,2.73,0,0,0,0,0,0,0.17126,0.9581,-0.12175,1.32
1297,1.3971,0,0,0,1.28,2.73,0,0,0,0,0,0,0.17017,0.95811,-0.12079,1.32
1298,1.397,0,0,0,1.3,2.73,0,0,0,0,0,0,0.16908,0.95809,-0.1198,1.32
1299,1.3969,0,0,0,1.31,2.73,0,0,0,0,0,0,0.16801,0.95805,-0.11879,1.32
1300,1.3968,0,0,0,1.32,2.72,0,0,0,0,0,0,0.16695,0.95798,-0.11776,1.32
1301,1.3967,0,0,0,1.34,2.74,0,0,0,0,0,0,0.1659,0.95787,-0.1167,1.32
