%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=216069, 2022/07/21 16:55:39.70)
53 1294  1.078650428396090888e+01 0 0 2.704372e+01 3.016992e+00 
54 1307  1.078650428396067618e+01 0 0 2.704371e+01 3.012659e+00 
55 1320  1.078650428396053229e+01 0 0 2.704372e+01 3.012024e+00 
56 1333  1.078650428396054295e+01 0 0 2.704372e+01 3.010525e+00 
57 1346  1.078650428396053762e+01 0 0 2.704372e+01 3.008466e+00 
58 1359  1.078650428396054295e+01 0 0 2.704372e+01 3.008857e+00 
59 1372  1.078650428396053229e+01 0 0 2.704372e+01 3.009450e+00 
60 1385  1.078650428396052874e+01 0 0 2.704372e+01 3.011797e+00 
61 1398  1.078650428396055183e+01 0 0 2.704372e+01 3.010758e+00 
62 1411  1.078650428396052163e+01 0 0 2.704372e+01 3.011957e+00 
63 1424  1.078650428396052696e+01 0 0 2.704372e+01 3.011065e+00 
64 1437  1.078650428396053584e+01 0 0 2.704372e+01 3.011062e+00 
65 1450  1.078650428396052519e+01 0 0 2.704372e+01 3.010241e+00 
66 1463  1.078650428396053407e+01 0 0 2.704372e+01 3.010576e+00 
1 1491  1.079608652167502925e+01 0 0 2.644448e+01 1.353931e+00 
2 1517  1.103890226693916077e+01 0 0 2.357882e+01 -4.074420e-01 
3 1543  1.086367581606162247e+01 0 0 2.874694e+01 3.890292e-01 
4 1569  1.078838821873416265e+01 0 0 2.730937e+01 -6.547300e-01 
5 1595  1.079586160031182018e+01 0 0 2.763588e+01 7.505164e-01 
6 1621  1.084438349495753151e+01 0 0 2.556933e+01 3.263314e+00 
7 1647  1.081334972444772369e+01 0 0 2.804712e+01 4.067785e+00 
8 1673  1.078653323658244467e+01 0 0 2.701078e+01 3.883439e+00 
9 1699  1.078836863710452754e+01 0 0 2.677944e+01 3.321157e+00 
10 1725  1.078655060092291329e+01 0 0 2.700206e+01 2.878923e+00 
11 1751  1.078651474220547613e+01 0 0 2.706351e+01 2.120312e+00 
12 1777  1.078660840555295408e+01 0 0 2.698127e+01 1.934614e+00 
13 1803  1.078650444185320723e+01 0 0 2.704128e+01 2.472346e+00 
14 1829  1.078650487105120881e+01 0 0 2.703903e+01 2.548851e+00 
15 1855  1.078652319922828440e+01 0 0 2.707033e+01 2.426990e+00 
16 1881  1.078650428467854461e+01 0 0 2.704355e+01 2.344462e+00 
17 1907  1.078650438853494542e+01 0 0 2.704570e+01 2.591486e+00 
18 1933  1.078650430018023876e+01 0 0 2.704294e+01 2.607515e+00 
19 1959  1.078650428402960415e+01 0 0 2.704367e+01 2.747677e+00 
20 1985  1.078650428447594933e+01 0 0 2.704386e+01 2.687735e+00 
21 2011  1.078650428946177087e+01 0 0 2.704326e+01 2.795365e+00 
22 2037  1.078650428410764661e+01 0 0 2.704364e+01 2.993065e+00 
23 2063  1.078650428437731534e+01 0 0 2.704384e+01 2.792347e+00 
24 2089  1.078650428439066467e+01 0 0 2.704359e+01 2.782863e+00 
25 2115  1.078650428396135652e+01 0 0 2.704371e+01 2.721646e+00 
26 2141  1.078650428402002248e+01 0 0 2.704367e+01 2.749259e+00 
27 2167  1.078650428396855432e+01 0 0 2.704373e+01 2.704913e+00 
28 2193  1.078650428396147198e+01 0 0 2.704371e+01 2.699823e+00 
29 2219  1.078650428396198535e+01 0 0 2.704372e+01 2.700833e+00 
30 2245  1.078650428396053584e+01 0 0 2.704372e+01 2.717558e+00 
31 2271  1.078650428396054828e+01 0 0 2.704372e+01 2.713267e+00 
32 2297  1.078650428396053229e+01 0 0 2.704372e+01 2.708666e+00 
33 2323  1.078650428396061756e+01 0 0 2.704371e+01 2.702650e+00 
34 2349  1.078650428396052519e+01 0 0 2.704372e+01 2.704280e+00 
35 2375  1.078650428396053584e+01 0 0 2.704372e+01 2.707405e+00 
36 2401  1.078650428396053407e+01 0 0 2.704372e+01 2.703585e+00 
37 2427  1.078650428396052696e+01 0 0 2.704372e+01 2.715629e+00 
38 2453  1.078650428396051986e+01 0 0 2.704372e+01 2.719979e+00 
39 2479  1.078650428396052341e+01 0 0 2.704372e+01 2.713636e+00 
40 2505  1.078650428396051986e+01 0 0 2.704372e+01 2.718108e+00 
41 2531  1.078650428396053051e+01 0 0 2.704372e+01 2.723007e+00 
42 2557  1.078650428396052163e+01 0 0 2.704372e+01 2.727407e+00 
1 2610  1.080009877517388617e+01 0 0 2.775753e+01 8.492147e-01 
2 2661  1.085005340625179926e+01 0 0 2.858884e+01 1.334795e+00 
3 2712  1.079393289906304609e+01 0 0 2.651613e+01 2.524150e+00 
4 2763  1.079066358647351009e+01 0 0 2.743847e+01 1.864391e+00 
5 2814  1.078722060673059424e+01 0 0 2.720752e+01 1.816142e+00 
6 2865  1.078654768332998160e+01 0 0 2.700340e+01 1.577379e+00 
7 2916  1.078650552171438370e+01 0 0 2.705053e+01 2.013302e+00 
8 2967  1.078650439038428033e+01 0 0 2.704172e+01 2.104095e+00 
9 3018  1.078650435037851274e+01 0 0 2.704529e+01 1.927287e+00 
10 3069  1.078650430198680610e+01 0 0 2.704454e+01 1.998689e+00 
11 3120  1.078650428511585169e+01 0 0 2.704392e+01 1.965585e+00 
12 3171  1.078650428443672027e+01 0 0 2.704358e+01 1.897092e+00 
13 3222  1.078650428396391092e+01 0 0 2.704373e+01 2.001635e+00 
14 3273  1.078650428414382567e+01 0 0 2.704363e+01 1.911011e+00 
15 3324  1.078650428396066019e+01 0 0 2.704372e+01 1.884024e+00 
16 3375  1.078650428396144179e+01 0 0 2.704371e+01 1.969656e+00 
17 3426  1.078650428396055005e+01 0 0 2.704372e+01 1.955801e+00 
18 3477  1.078650428396055005e+01 0 0 2.704372e+01 1.932835e+00 
19 3528  1.078650428396052696e+01 0 0 2.704372e+01 2.032069e+00 
20 3579  1.078650428396053584e+01 0 0 2.704372e+01 2.098757e+00 
21 3630  1.078650428396053051e+01 0 0 2.704372e+01 1.924236e+00 
22 3681  1.078650428396053051e+01 0 0 2.704372e+01 1.938814e+00 
23 3732  1.078650428396052341e+01 0 0 2.704372e+01 1.919685e+00 
24 3783  1.078650428396051808e+01 0 0 2.704372e+01 2.068284e+00 
25 3834  1.078650428396052163e+01 0 0 2.704372e+01 2.136367e+00 
26 3885  1.078650428396051986e+01 0 0 2.704372e+01 1.924428e+00 
