%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=210463, 2022/07/14 11:16:34.63)
90 721  1.392273048772315747e+02 0 0 3.662235e+01 2.130313e+02 9.940003e-01 7.436430e-01 
91 729  1.391721924182385806e+02 0 0 3.658126e+01 2.130955e+02 9.957932e-01 7.431833e-01 
92 737  1.391216052958606042e+02 0 0 3.654803e+01 2.130576e+02 1.012729e+00 7.433906e-01 
93 745  1.391250209415971995e+02 0 0 3.658059e+01 2.131041e+02 1.000302e+00 7.436089e-01 
94 753  1.391180373945037729e+02 0 0 3.652780e+01 2.132004e+02 1.001245e+00 7.442509e-01 
95 761  1.391215945937414062e+02 0 0 3.650690e+01 2.131395e+02 9.979551e-01 7.425568e-01 
96 769  1.391265704116549671e+02 0 0 3.651623e+01 2.131741e+02 9.977529e-01 7.429721e-01 
97 777  1.391071778104589214e+02 0 0 3.650011e+01 2.131028e+02 1.000652e+00 7.428234e-01 
98 785  1.390945412895892730e+02 0 0 3.652477e+01 2.131823e+02 1.001495e+00 7.428094e-01 
99 793  1.391044350246939700e+02 0 0 3.651345e+01 2.131675e+02 1.003975e+00 7.432998e-01 
100 801  1.390986985854454190e+02 0 0 3.651328e+01 2.131484e+02 1.001392e+00 7.428337e-01 
101 809  1.390906127187723769e+02 0 0 3.651952e+01 2.131382e+02 1.001142e+00 7.423033e-01 
102 817  1.390921558105374913e+02 0 0 3.653625e+01 2.131214e+02 1.000744e+00 7.422656e-01 
103 825  1.391067014287235111e+02 0 0 3.653891e+01 2.131141e+02 1.001107e+00 7.430567e-01 
104 833  1.391009898184620681e+02 0 0 3.655394e+01 2.131255e+02 1.001128e+00 7.427041e-01 
105 841  1.391076418750538721e+02 0 0 3.649844e+01 2.132317e+02 9.994719e-01 7.433371e-01 
106 849  1.391013843003117358e+02 0 0 3.649579e+01 2.132542e+02 9.994625e-01 7.430160e-01 
107 857  1.390916111985107477e+02 0 0 3.651369e+01 2.131977e+02 1.000938e+00 7.427110e-01 
108 865  1.390956345849667173e+02 0 0 3.651329e+01 2.131913e+02 9.996835e-01 7.426798e-01 
109 873  1.391031297335165107e+02 0 0 3.651909e+01 2.132302e+02 9.988379e-01 7.426314e-01 
110 881  1.391070237723638741e+02 0 0 3.652221e+01 2.132080e+02 9.992463e-01 7.430899e-01 
111 889  1.391001444956614250e+02 0 0 3.652057e+01 2.132514e+02 1.000023e+00 7.433562e-01 
112 897  1.390945728327014592e+02 0 0 3.652462e+01 2.132368e+02 1.000542e+00 7.429933e-01 
113 905  1.390850155804640451e+02 0 0 3.651381e+01 2.131925e+02 1.000513e+00 7.423009e-01 
114 913  1.390875887056456861e+02 0 0 3.652220e+01 2.132202e+02 1.002964e+00 7.425558e-01 
115 921  1.390797223892609793e+02 0 0 3.650793e+01 2.131766e+02 9.999160e-01 7.418212e-01 
116 929  1.390766813352060183e+02 0 0 3.649044e+01 2.131891e+02 1.000841e+00 7.416465e-01 
117 937  1.390658514905676668e+02 0 0 3.652492e+01 2.132019e+02 1.000007e+00 7.412198e-01 
118 945  1.390540894862237167e+02 0 0 3.650808e+01 2.132119e+02 1.000063e+00 7.405713e-01 
119 953  1.390505052781243194e+02 0 0 3.650841e+01 2.132063e+02 1.000866e+00 7.403386e-01 
120 961  1.390288879767071251e+02 0 0 3.648744e+01 2.132417e+02 9.999718e-01 7.390800e-01 
121 969  1.390096101219781985e+02 0 0 3.654217e+01 2.132062e+02 1.004000e+00 7.378740e-01 
122 977  1.389801833474617183e+02 0 0 3.650308e+01 2.131814e+02 1.001034e+00 7.360787e-01 
123 985  1.389058626025640137e+02 0 0 3.644592e+01 2.132906e+02 1.000536e+00 7.315436e-01 
124 993  1.389313501340328969e+02 0 0 3.636381e+01 2.131632e+02 1.006620e+00 7.283530e-01 
125 1001  1.388714677760807206e+02 0 0 3.634677e+01 2.133984e+02 9.919613e-01 7.204465e-01 
126 1009  1.387592863684230053e+02 0 0 3.632140e+01 2.136606e+02 9.971906e-01 7.163363e-01 
127 1017  1.386278004944205122e+02 0 0 3.628132e+01 2.137804e+02 1.001869e+00 7.081848e-01 
128 1025  1.386080030127019711e+02 0 0 3.629201e+01 2.138403e+02 1.002693e+00 7.070128e-01 
129 1033  1.381750078142929112e+02 0 0 3.646223e+01 2.132950e+02 9.933828e-01 6.867317e-01 
130 1041  1.376588873816524199e+02 0 0 3.632366e+01 2.134086e+02 9.997448e-01 6.593561e-01 
131 1049  1.369477653451937726e+02 0 0 3.625364e+01 2.139858e+02 9.952583e-01 6.192795e-01 
132 1057  1.366661995903030515e+02 0 0 3.647802e+01 2.132255e+02 1.017814e+00 6.138770e-01 
133 1065  1.359990666976469811e+02 0 0 3.636823e+01 2.134132e+02 9.564266e-01 5.565623e-01 
134 1073  1.328058126895140845e+02 0 0 3.614326e+01 2.147854e+02 9.180399e-01 4.152692e-01 
135 1081  1.279565218572666367e+02 0 0 3.604985e+01 2.128832e+02 9.577393e-01 2.245376e-01 
136 1089  1.249831072368573928e+02 0 0 3.518213e+01 2.147731e+02 8.486063e-01 8.143093e-02 
137 1097  1.152289073300381546e+02 0 0 3.616200e+01 2.193225e+02 8.964602e-01 -1.695813e-01 
138 1105  1.259987949243615475e+02 0 0 3.468963e+01 2.161469e+02 6.820268e-01 -4.027025e-02 
139 1113  1.150856324796282593e+02 0 0 3.625683e+01 2.164818e+02 1.080224e+00 3.909720e-02 
140 1121  1.200711439788900492e+02 0 0 3.507361e+01 2.180868e+02 5.586248e-01 -2.395816e-01 
141 1129  1.196360400147703302e+02 0 0 3.760044e+01 2.145990e+02 8.937324e-01 6.012344e-02 
142 1137  1.151905371489486072e+02 0 0 3.596994e+01 2.179249e+02 7.033061e-01 -6.411602e-02 
143 1145  1.146780195580315649e+02 0 0 3.663686e+01 2.163534e+02 7.452312e-01 9.757462e-03 
144 1153  1.147839262448549675e+02 0 0 3.675769e+01 2.162918e+02 7.673980e-01 1.093002e-02 
145 1161  1.145833310595422176e+02 0 0 3.631134e+01 2.182293e+02 7.958286e-01 -5.009831e-03 
146 1169  1.146949638852044870e+02 0 0 3.638757e+01 2.168447e+02 8.013631e-01 -3.621951e-02 
147 1177  1.145792874243056332e+02 0 0 3.650055e+01 2.169629e+02 8.166616e-01 -1.017144e-01 
148 1185  1.151443151244104399e+02 0 0 3.598565e+01 2.179422e+02 7.616568e-01 -8.006559e-02 
149 1193  1.157431987504799054e+02 0 0 3.661920e+01 2.153790e+02 7.981468e-01 -2.975277e-02 
150 1201  1.153408345883165964e+02 0 0 3.592874e+01 2.177595e+02 8.142897e-01 -4.498923e-02 
151 1209  1.167049203420450283e+02 0 0 3.630530e+01 2.148536e+02 8.514092e-01 1.504304e-02 
152 1217  1.165922756471604060e+02 0 0 3.651469e+01 2.149640e+02 8.933214e-01 4.830672e-02 
153 1225  1.153356699010556099e+02 0 0 3.608641e+01 2.167122e+02 8.506935e-01 -5.584588e-02 
154 1233  1.152367097177840947e+02 0 0 3.636925e+01 2.160850e+02 8.378855e-01 -9.750478e-03 
155 1241  1.158137002281457768e+02 0 0 3.618379e+01 2.158885e+02 8.452272e-01 3.510792e-02 
156 1249  1.152474524295191998e+02 0 0 3.602696e+01 2.171507e+02 8.600738e-01 -2.065955e-02 
157 1257  1.150040946867556784e+02 0 0 3.633777e+01 2.161550e+02 8.511891e-01 1.616628e-02 
158 1265  1.144965563286631607e+02 0 0 3.621618e+01 2.175710e+02 8.493984e-01 8.646331e-03 
159 1273  1.144390648373803998e+02 0 0 3.623662e+01 2.175111e+02 8.710533e-01 1.657756e-02 
160 1281  1.144443319496668039e+02 0 0 3.630527e+01 2.171403e+02 8.900741e-01 1.497776e-02 
161 1289  1.143375746823306685e+02 0 0 3.631108e+01 2.178231e+02 8.688454e-01 2.008865e-02 
162 1297  1.142823904830041499e+02 0 0 3.649313e+01 2.179128e+02 8.960881e-01 2.172021e-02 
163 1305  1.143874070672006980e+02 0 0 3.626599e+01 2.181415e+02 8.973382e-01 1.381085e-02 
164 1313  1.145001118408516447e+02 0 0 3.621964e+01 2.173790e+02 8.890509e-01 1.359472e-02 
165 1321  1.142646574574033451e+02 0 0 3.656714e+01 2.174548e+02 8.915218e-01 1.876819e-02 
166 1329  1.142511061055635935e+02 0 0 3.646235e+01 2.174350e+02 8.780000e-01 1.535657e-02 
167 1337  1.142919870109659257e+02 0 0 3.639566e+01 2.176363e+02 8.897605e-01 9.269217e-03 
168 1345  1.142598909900753057e+02 0 0 3.640784e+01 2.175971e+02 8.978122e-01 1.832505e-02 
169 1353  1.142793747442595560e+02 0 0 3.637652e+01 2.175971e+02 8.839269e-01 1.838305e-02 
170 1361  1.142744930688960636e+02 0 0 3.636961e+01 2.179019e+02 9.058723e-01 1.621718e-02 
171 1369  1.142481474238626618e+02 0 0 3.642541e+01 2.177140e+02 9.085002e-01 1.320747e-02 
172 1377  1.142577564471565950e+02 0 0 3.649082e+01 2.176426e+02 9.054556e-01 1.030893e-02 
173 1385  1.142455269879405932e+02 0 0 3.650916e+01 2.174435e+02 9.030189e-01 1.626726e-02 
174 1393  1.142369003982681903e+02 0 0 3.649360e+01 2.176263e+02 9.047037e-01 1.780955e-02 
175 1401  1.142361790295285289e+02 0 0 3.647537e+01 2.175751e+02 8.990511e-01 1.621357e-02 
176 1409  1.142426851007413120e+02 0 0 3.649111e+01 2.174878e+02 8.969825e-01 1.432203e-02 
177 1417  1.142398221210390403e+02 0 0 3.647661e+01 2.175855e+02 9.028690e-01 1.339645e-02 
178 1425  1.142385315809426913e+02 0 0 3.650085e+01 2.175993e+02 9.066929e-01 1.353208e-02 
179 1433  1.142374100243504529e+02 0 0 3.652297e+01 2.176069e+02 9.026636e-01 1.640185e-02 
180 1441  1.142360071754882824e+02 0 0 3.651648e+01 2.176676e+02 9.088714e-01 1.510279e-02 
181 1449  1.142346674389486338e+02 0 0 3.650523e+01 2.176028e+02 9.018284e-01 1.547255e-02 
182 1457  1.142345368038991182e+02 0 0 3.650842e+01 2.176511e+02 9.055094e-01 1.521951e-02 
183 1465  1.142331858163630471e+02 0 0 3.649486e+01 2.176503e+02 9.091004e-01 1.578218e-02 
184 1473  1.142347963514646239e+02 0 0 3.650840e+01 2.176908e+02 9.070750e-01 1.594376e-02 
185 1481  1.142353659762961513e+02 0 0 3.648655e+01 2.176078e+02 9.020592e-01 1.435598e-02 
186 1489  1.142341192446604055e+02 0 0 3.650472e+01 2.176310e+02 9.021213e-01 1.595753e-02 
187 1497  1.142329471065836515e+02 0 0 3.648832e+01 2.176673e+02 9.015410e-01 1.550060e-02 
188 1505  1.142333250837201746e+02 0 0 3.649749e+01 2.176512e+02 9.055091e-01 1.578140e-02 
189 1513  1.142332448192601362e+02 0 0 3.649262e+01 2.176395e+02 9.043599e-01 1.593454e-02 
190 1521  1.142331526378543600e+02 0 0 3.649202e+01 2.176688e+02 9.051524e-01 1.608766e-02 
191 1529  1.142329926954245991e+02 0 0 3.649059e+01 2.176684e+02 9.067365e-01 1.584384e-02 
192 1537  1.142329972291337583e+02 0 0 3.648286e+01 2.176862e+02 9.051454e-01 1.584789e-02 
193 1545  1.142329596339945397e+02 0 0 3.648248e+01 2.176674e+02 9.049139e-01 1.555692e-02 
194 1553  1.142329501643648513e+02 0 0 3.648634e+01 2.176727e+02 9.054478e-01 1.549325e-02 
195 1561  1.142329525593733308e+02 0 0 3.648757e+01 2.176630e+02 9.060003e-01 1.589107e-02 
196 1569  1.142329249491031362e+02 0 0 3.648722e+01 2.176638e+02 9.051590e-01 1.573816e-02 
197 1577  1.142329629841316887e+02 0 0 3.648897e+01 2.176585e+02 9.055583e-01 1.574151e-02 
198 1585  1.142329237825825032e+02 0 0 3.648628e+01 2.176644e+02 9.057003e-01 1.563320e-02 
199 1593  1.142329180314131349e+02 0 0 3.648573e+01 2.176645e+02 9.058358e-01 1.572360e-02 
200 1601  1.142329133506269443e+02 0 0 3.648540e+01 2.176676e+02 9.061690e-01 1.576466e-02 
201 1609  1.142329111602107332e+02 0 0 3.648559e+01 2.176724e+02 9.061874e-01 1.573107e-02 
202 1617  1.142329119068280647e+02 0 0 3.648500e+01 2.176720e+02 9.064844e-01 1.575827e-02 
203 1625  1.142329173955140220e+02 0 0 3.648543e+01 2.176730e+02 9.063210e-01 1.563454e-02 
204 1633  1.142329129111101622e+02 0 0 3.648526e+01 2.176710e+02 9.063563e-01 1.566199e-02 
205 1641  1.142329152151123139e+02 0 0 3.648447e+01 2.176688e+02 9.064733e-01 1.576139e-02 
206 1649  1.142329114054403476e+02 0 0 3.648597e+01 2.176680e+02 9.060613e-01 1.570348e-02 
207 1657  1.142329102125982132e+02 0 0 3.648521e+01 2.176697e+02 9.061665e-01 1.572232e-02 
208 1665  1.142329104355568887e+02 0 0 3.648596e+01 2.176704e+02 9.062822e-01 1.572772e-02 
209 1673  1.142329116412781502e+02 0 0 3.648577e+01 2.176698e+02 9.063041e-01 1.576682e-02 
210 1681  1.142329107208508674e+02 0 0 3.648589e+01 2.176690e+02 9.062009e-01 1.574058e-02 
211 1689  1.142329102302372519e+02 0 0 3.648557e+01 2.176692e+02 9.062336e-01 1.573623e-02 
212 1697  1.142329102069340934e+02 0 0 3.648576e+01 2.176706e+02 9.062848e-01 1.573630e-02 
213 1705  1.142329102377022565e+02 0 0 3.648559e+01 2.176701e+02 9.063790e-01 1.574593e-02 
214 1713  1.142329103547643427e+02 0 0 3.648586e+01 2.176690e+02 9.062578e-01 1.572509e-02 
215 1721  1.142329100198262921e+02 0 0 3.648557e+01 2.176698e+02 9.062812e-01 1.570649e-02 
216 1729  1.142329098695339553e+02 0 0 3.648537e+01 2.176708e+02 9.062721e-01 1.572090e-02 
217 1737  1.142329098746262162e+02 0 0 3.648542e+01 2.176705e+02 9.063024e-01 1.572996e-02 
218 1745  1.142329098857823908e+02 0 0 3.648543e+01 2.176703e+02 9.062507e-01 1.573062e-02 
219 1753  1.142329098933781779e+02 0 0 3.648538e+01 2.176703e+02 9.062844e-01 1.572983e-02 
220 1761  1.142329098118819530e+02 0 0 3.648547e+01 2.176700e+02 9.062403e-01 1.571644e-02 
221 1769  1.142329097818933406e+02 0 0 3.648550e+01 2.176703e+02 9.062518e-01 1.571846e-02 
222 1777  1.142329098312182367e+02 0 0 3.648546e+01 2.176701e+02 9.062496e-01 1.571379e-02 
223 1785  1.142329098104129628e+02 0 0 3.648543e+01 2.176701e+02 9.062428e-01 1.572247e-02 
224 1793  1.142329097823951827e+02 0 0 3.648550e+01 2.176703e+02 9.062632e-01 1.571840e-02 
225 1801  1.142329097807550227e+02 0 0 3.648554e+01 2.176702e+02 9.062524e-01 1.571990e-02 
226 1809  1.142329097888003275e+02 0 0 3.648554e+01 2.176702e+02 9.062369e-01 1.571710e-02 
227 1817  1.142329097818523138e+02 0 0 3.648549e+01 2.176702e+02 9.062589e-01 1.571952e-02 
228 1825  1.142329097788966266e+02 0 0 3.648550e+01 2.176703e+02 9.062645e-01 1.572024e-02 
229 1833  1.142329097812790479e+02 0 0 3.648553e+01 2.176704e+02 9.062594e-01 1.572056e-02 
230 1841  1.142329097806096883e+02 0 0 3.648549e+01 2.176703e+02 9.062606e-01 1.571925e-02 
231 1849  1.142329097800322018e+02 0 0 3.648554e+01 2.176703e+02 9.062683e-01 1.572079e-02 
232 1857  1.142329097806340314e+02 0 0 3.648554e+01 2.176702e+02 9.062578e-01 1.572085e-02 
233 1865  1.142329097781448866e+02 0 0 3.648552e+01 2.176702e+02 9.062610e-01 1.572020e-02 
234 1873  1.142329097780690574e+02 0 0 3.648551e+01 2.176703e+02 9.062635e-01 1.572078e-02 
235 1881  1.142329097780832114e+02 0 0 3.648552e+01 2.176703e+02 9.062587e-01 1.572016e-02 
236 1889  1.142329097783428438e+02 0 0 3.648553e+01 2.176702e+02 9.062596e-01 1.572071e-02 
237 1897  1.142329097780847036e+02 0 0 3.648551e+01 2.176703e+02 9.062638e-01 1.572044e-02 
238 1905  1.142329097779611118e+02 0 0 3.648551e+01 2.176703e+02 9.062602e-01 1.572028e-02 
239 1913  1.142329097779592360e+02 0 0 3.648551e+01 2.176703e+02 9.062585e-01 1.572017e-02 
240 1921  1.142329097779615523e+02 0 0 3.648551e+01 2.176703e+02 9.062617e-01 1.572062e-02 
241 1929  1.142329097778944771e+02 0 0 3.648552e+01 2.176703e+02 9.062599e-01 1.572058e-02 
242 1937  1.142329097778792857e+02 0 0 3.648552e+01 2.176703e+02 9.062613e-01 1.572049e-02 
243 1945  1.142329097779007725e+02 0 0 3.648551e+01 2.176703e+02 9.062618e-01 1.572043e-02 
244 1953  1.142329097779117291e+02 0 0 3.648551e+01 2.176703e+02 9.062628e-01 1.572066e-02 
245 1961  1.142329097779071674e+02 0 0 3.648552e+01 2.176703e+02 9.062616e-01 1.572041e-02 
246 1969  1.142329097778843874e+02 0 0 3.648552e+01 2.176703e+02 9.062615e-01 1.572057e-02 
247 1977  1.142329097778773956e+02 0 0 3.648552e+01 2.176703e+02 9.062623e-01 1.572048e-02 
248 1985  1.142329097778852685e+02 0 0 3.648552e+01 2.176703e+02 9.062616e-01 1.572037e-02 
249 1993  1.142329097778791436e+02 0 0 3.648552e+01 2.176703e+02 9.062628e-01 1.572053e-02 
250 2001  1.142329097778857516e+02 0 0 3.648551e+01 2.176703e+02 9.062629e-01 1.572055e-02 
251 2009  1.142329097778765004e+02 0 0 3.648552e+01 2.176703e+02 9.062621e-01 1.572049e-02 
252 2017  1.142329097778812184e+02 0 0 3.648551e+01 2.176703e+02 9.062621e-01 1.572049e-02 
253 2025  1.142329097778776941e+02 0 0 3.648552e+01 2.176703e+02 9.062622e-01 1.572050e-02 
254 2033  1.142329097778792715e+02 0 0 3.648552e+01 2.176703e+02 9.062620e-01 1.572052e-02 
255 2041  1.142329097778767988e+02 0 0 3.648552e+01 2.176703e+02 9.062619e-01 1.572049e-02 
256 2049  1.142329097778764577e+02 0 0 3.648552e+01 2.176703e+02 9.062620e-01 1.572047e-02 
257 2057  1.142329097778766709e+02 0 0 3.648552e+01 2.176703e+02 9.062620e-01 1.572047e-02 
