%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=210463, 2022/07/14 11:16:34.63)
89 713 3.267103e+00 1.381262e+02  1.391283989236106891e+02  1.391339243819849685e+02  1.393343361396017599e+02  1.394100612057448814e+02
90 721 3.353978e+00 1.277230e+02  1.391283989236106891e+02  1.392273048772315747e+02  1.393082696452333380e+02  1.393851543835318694e+02
91 729 3.394268e+00 1.161808e+02  1.391283989236106891e+02  1.391721924182385806e+02  1.392835814619664916e+02  1.393668021198797078e+02
92 737 3.118651e+00 1.215749e+02  1.391216052958606042e+02  1.391216052958606042e+02  1.391771923096750072e+02  1.392793070015813157e+02
93 745 2.618812e+00 1.201089e+02  1.391216052958606042e+02  1.391250209415971995e+02  1.392338676641724362e+02  1.392735885121257411e+02
94 753 2.841261e+00 1.201041e+02  1.391180373945037729e+02  1.391180373945037729e+02  1.391680686764615587e+02  1.392865408032908476e+02
95 761 3.025904e+00 1.089423e+02  1.391180373945037729e+02  1.391215945937414062e+02  1.391735738001053164e+02  1.392065283306820049e+02
96 769 2.830700e+00 1.102393e+02  1.391180373945037729e+02  1.391265704116549671e+02  1.391527909666624510e+02  1.392503773780011329e+02
97 777 2.396088e+00 1.084733e+02  1.391071778104589214e+02  1.391071778104589214e+02  1.391309611102665258e+02  1.392348691875723148e+02
98 785 1.906331e+00 1.030732e+02  1.390945412895892730e+02  1.390945412895892730e+02  1.391137390495452451e+02  1.391895747846897393e+02
99 793 1.598887e+00 1.080626e+02  1.390945412895892730e+02  1.391044350246939700e+02  1.391250139597873954e+02  1.391654152711379311e+02
100 801 1.542766e+00 1.032971e+02  1.390945412895892730e+02  1.390986985854454190e+02  1.391106086157306265e+02  1.391674000018519450e+02
101 809 1.526914e+00 1.067383e+02  1.390906127187723769e+02  1.390906127187723769e+02  1.391208624763680177e+02  1.391470480667590550e+02
102 817 1.311659e+00 1.056759e+02  1.390906127187723769e+02  1.390921558105374913e+02  1.391231198703569589e+02  1.391686868821200846e+02
103 825 1.086697e+00 1.036839e+02  1.390906127187723769e+02  1.391067014287235111e+02  1.391202375186005895e+02  1.391509802505141522e+02
104 833 1.076845e+00 1.148807e+02  1.390906127187723769e+02  1.391009898184620681e+02  1.391270439983688902e+02  1.391433988647332285e+02
105 841 1.537106e+00 1.353104e+02  1.390906127187723769e+02  1.391076418750538721e+02  1.391343704037194584e+02  1.391463681295143147e+02
106 849 1.865082e+00 1.376637e+02  1.390906127187723769e+02  1.391013843003117358e+02  1.391101562303584842e+02  1.391371306588419543e+02
107 857 2.081184e+00 1.368482e+02  1.390906127187723769e+02  1.390916111985107477e+02  1.391243014659445976e+02  1.391435438889878355e+02
108 865 1.991751e+00 1.277349e+02  1.390906127187723769e+02  1.390956345849667173e+02  1.391160644927633143e+02  1.391451847136853814e+02
109 873 1.995309e+00 1.326927e+02  1.390906127187723769e+02  1.391031297335165107e+02  1.391180836488322257e+02  1.391647567052605439e+02
110 881 1.658361e+00 1.321711e+02  1.390906127187723769e+02  1.391070237723638741e+02  1.391257668572143302e+02  1.391513741041449634e+02
111 889 1.650861e+00 1.280669e+02  1.390906127187723769e+02  1.391001444956614250e+02  1.391117733458573298e+02  1.391354681884915010e+02
112 897 1.734337e+00 1.299183e+02  1.390906127187723769e+02  1.390945728327014592e+02  1.391130104792316047e+02  1.391390124585219894e+02
113 905 1.744605e+00 1.207647e+02  1.390850155804640451e+02  1.390850155804640451e+02  1.391040815420752494e+02  1.391311633893987789e+02
114 913 1.728459e+00 1.100871e+02  1.390850155804640451e+02  1.390875887056456861e+02  1.390960458427984747e+02  1.391121892079422651e+02
115 921 2.043236e+00 1.002266e+02  1.390797223892609793e+02  1.390797223892609793e+02  1.390957582429107617e+02  1.391228493607757741e+02
116 929 2.191824e+00 9.030442e+01  1.390766813352060183e+02  1.390766813352060183e+02  1.390901280539815730e+02  1.391151294440471418e+02
117 937 2.276023e+00 8.254584e+01  1.390658514905676668e+02  1.390658514905676668e+02  1.390776863927774230e+02  1.390905234991236341e+02
118 945 2.778196e+00 6.487123e+01  1.390540894862237167e+02  1.390540894862237167e+02  1.390701776558589131e+02  1.390807853335340951e+02
119 953 2.920362e+00 5.989758e+01  1.390505052781243194e+02  1.390505052781243194e+02  1.390672908845685924e+02  1.390893692098793792e+02
120 961 3.462208e+00 5.212079e+01  1.390288879767071251e+02  1.390288879767071251e+02  1.390461399810749299e+02  1.390754620284642726e+02
121 969 4.381037e+00 5.159713e+01  1.390096101219781985e+02  1.390096101219781985e+02  1.390316961915321485e+02  1.390680002688438037e+02
122 977 4.914208e+00 4.543099e+01  1.389801833474617183e+02  1.389801833474617183e+02  1.390401300998144052e+02  1.390642559768668320e+02
123 985 6.906434e+00 4.324122e+01  1.389058626025640137e+02  1.389058626025640137e+02  1.390196794553951918e+02  1.390850859457007971e+02
124 993 8.886570e+00 4.673507e+01  1.389058626025640137e+02  1.389313501340328969e+02  1.389623242270143066e+02  1.390151352349314493e+02
125 1001 1.297750e+01 4.809554e+01  1.388714677760807206e+02  1.388714677760807206e+02  1.389575600987191137e+02  1.390804867835706773e+02
126 1009 1.631511e+01 4.724727e+01  1.387592863684230053e+02  1.387592863684230053e+02  1.389100402381373556e+02  1.391899975616004212e+02
127 1017 2.073788e+01 4.430926e+01  1.386278004944205122e+02  1.386278004944205122e+02  1.388636243004531252e+02  1.392809879934929143e+02
128 1025 2.217990e+01 4.547361e+01  1.386080030127019711e+02  1.386080030127019711e+02  1.390130602714008035e+02  1.394197128644214843e+02
129 1033 2.757272e+01 4.662988e+01  1.381750078142929112e+02  1.381750078142929112e+02  1.385873763706163118e+02  1.391677038639224691e+02
130 1041 3.636288e+01 4.674723e+01  1.376588873816524199e+02  1.376588873816524199e+02  1.384075823907448921e+02  1.395041508569365192e+02
131 1049 5.340290e+01 4.777067e+01  1.369477653451937726e+02  1.369477653451937726e+02  1.380472253205421111e+02  1.384205247677166710e+02
132 1057 6.496766e+01 4.423152e+01  1.366661995903030515e+02  1.366661995903030515e+02  1.376565194878529041e+02  1.391659661320854866e+02
133 1065 8.070582e+01 4.474626e+01  1.359990666976469811e+02  1.359990666976469811e+02  1.376520519113571481e+02  1.400420319107783200e+02
134 1073 1.201279e+02 4.467521e+01  1.328058126895140845e+02  1.328058126895140845e+02  1.377168972679107242e+02  1.407128904718586000e+02
135 1081 2.026005e+02 4.256653e+01  1.279565218572666367e+02  1.279565218572666367e+02  1.361619103072620192e+02  1.449422118201196952e+02
136 1089 2.523830e+02 4.154697e+01  1.249831072368573928e+02  1.249831072368573928e+02  1.391494539175546379e+02  1.506850233243966954e+02
137 1097 2.845854e+02 4.310818e+01  1.152289073300381546e+02  1.152289073300381546e+02  1.252732792660382017e+02  1.561035592061812736e+02
138 1105 2.605709e+02 3.936878e+01  1.152289073300381546e+02  1.259987949243615475e+02  1.359538134769286444e+02  1.710491482412480480e+02
139 1113 2.606230e+02 3.549757e+01  1.150856324796282593e+02  1.150856324796282593e+02  1.388277555282022035e+02  2.041406403433059040e+02
140 1121 2.492342e+02 3.302743e+01  1.150856324796282593e+02  1.200711439788900492e+02  1.354390951764696069e+02  1.762644447174637605e+02
141 1129 2.266539e+02 3.270427e+01  1.150856324796282593e+02  1.196360400147703302e+02  1.289315156832041112e+02  1.710827265472939018e+02
142 1137 1.979485e+02 3.238916e+01  1.150856324796282593e+02  1.151905371489486072e+02  1.298391162567104402e+02  1.390562168937340175e+02
143 1145 1.796254e+02 3.380108e+01  1.146780195580315649e+02  1.146780195580315649e+02  1.223172368662998224e+02  1.298683173256555961e+02
144 1153 1.370222e+02 3.392928e+01  1.146780195580315649e+02  1.147839262448549675e+02  1.195640828667246467e+02  1.394694018303926839e+02
145 1161 1.391463e+02 3.375309e+01  1.145833310595422176e+02  1.145833310595422176e+02  1.193580480722130801e+02  1.261858615725635673e+02
146 1169 1.470181e+02 3.482415e+01  1.145833310595422176e+02  1.146949638852044870e+02  1.162903639848511546e+02  1.223821843280656481e+02
147 1177 1.278189e+02 3.315993e+01  1.145792874243056332e+02  1.145792874243056332e+02  1.172384886969046960e+02  1.307512967946867093e+02
148 1185 1.237739e+02 3.656160e+01  1.145792874243056332e+02  1.151443151244104399e+02  1.178288460206581192e+02  1.261450021872034881e+02
149 1193 1.265402e+02 3.708216e+01  1.145792874243056332e+02  1.157431987504799054e+02  1.193910440428122399e+02  1.268492995187179844e+02
150 1201 1.190757e+02 3.642114e+01  1.145792874243056332e+02  1.153408345883165964e+02  1.202571269430178802e+02  1.303865823854085590e+02
151 1209 1.099805e+02 3.694941e+01  1.145792874243056332e+02  1.167049203420450283e+02  1.177017146753771470e+02  1.191758034315642192e+02
152 1217 9.046098e+01 3.453433e+01  1.145792874243056332e+02  1.165922756471604060e+02  1.177742437824551303e+02  1.230623238889697291e+02
153 1225 8.506729e+01 3.421966e+01  1.145792874243056332e+02  1.153356699010556099e+02  1.178834539963170442e+02  1.184525489818296364e+02
154 1233 7.755729e+01 3.538542e+01  1.145792874243056332e+02  1.152367097177840947e+02  1.161313419276895047e+02  1.217617506229121886e+02
155 1241 6.464146e+01 3.562197e+01  1.145792874243056332e+02  1.158137002281457768e+02  1.166545242928941661e+02  1.183285993737529793e+02
156 1249 6.469789e+01 3.462791e+01  1.145792874243056332e+02  1.152474524295191998e+02  1.160938190051085712e+02  1.173054451965413563e+02
157 1257 6.402781e+01 3.542600e+01  1.145792874243056332e+02  1.150040946867556784e+02  1.153597741430490089e+02  1.163780409145920203e+02
158 1265 7.422987e+01 4.094406e+01  1.144965563286631607e+02  1.144965563286631607e+02  1.154909534606337616e+02  1.162357064385729899e+02
159 1273 7.878219e+01 4.274685e+01  1.144390648373803998e+02  1.144390648373803998e+02  1.148465902390166775e+02  1.156383765423310308e+02
160 1281 8.168587e+01 3.839594e+01  1.144390648373803998e+02  1.144443319496668039e+02  1.147484714407542583e+02  1.151700217382130376e+02
161 1289 8.059215e+01 3.855457e+01  1.143375746823306685e+02  1.143375746823306685e+02  1.145892973844574101e+02  1.160782169641590826e+02
162 1297 7.986125e+01 4.004706e+01  1.142823904830041499e+02  1.142823904830041499e+02  1.145332057235307843e+02  1.152259788888190712e+02
163 1305 7.147605e+01 4.005241e+01  1.142823904830041499e+02  1.143874070672006980e+02  1.150187856407670495e+02  1.157252549967106319e+02
164 1313 5.690873e+01 4.017055e+01  1.142823904830041499e+02  1.145001118408516447e+02  1.147210842671077131e+02  1.165499080298591537e+02
165 1321 4.994495e+01 4.119880e+01  1.142646574574033451e+02  1.142646574574033451e+02  1.147492770324901130e+02  1.154424984416602769e+02
166 1329 4.389696e+01 4.223098e+01  1.142511061055635935e+02  1.142511061055635935e+02  1.144468780647285655e+02  1.145157378191722728e+02
167 1337 4.173490e+01 4.339330e+01  1.142511061055635935e+02  1.142919870109659257e+02  1.144384648794850818e+02  1.147731395672711869e+02
168 1345 4.425288e+01 4.228798e+01  1.142511061055635935e+02  1.142598909900753057e+02  1.143927050918235864e+02  1.144817868642974332e+02
169 1353 3.593171e+01 3.906297e+01  1.142511061055635935e+02  1.142793747442595560e+02  1.143460944938625232e+02  1.145770709348984013e+02
170 1361 2.976341e+01 4.027410e+01  1.142511061055635935e+02  1.142744930688960636e+02  1.143449670083239482e+02  1.145239585998476031e+02
171 1369 2.795192e+01 3.768543e+01  1.142481474238626618e+02  1.142481474238626618e+02  1.143090463617025137e+02  1.143647179244638039e+02
172 1377 2.630096e+01 3.866155e+01  1.142481474238626618e+02  1.142577564471565950e+02  1.142798640366115421e+02  1.143316792191727984e+02
173 1385 2.537638e+01 4.068803e+01  1.142455269879405932e+02  1.142455269879405932e+02  1.142816105771317439e+02  1.143770378732541957e+02
174 1393 2.404261e+01 4.037766e+01  1.142369003982681903e+02  1.142369003982681903e+02  1.142617855207296600e+02  1.143194154907126432e+02
175 1401 2.208881e+01 3.901661e+01  1.142361790295285289e+02  1.142361790295285289e+02  1.142564950173471630e+02  1.142855523083102156e+02
176 1409 1.981346e+01 3.882254e+01  1.142361790295285289e+02  1.142426851007413120e+02  1.142613169488576830e+02  1.142847830790590535e+02
177 1417 1.665097e+01 3.754632e+01  1.142361790295285289e+02  1.142398221210390403e+02  1.142602145356556917e+02  1.143099288818472132e+02
178 1425 1.643560e+01 3.776650e+01  1.142361790295285289e+02  1.142385315809426913e+02  1.142487364498308864e+02  1.143378225927452263e+02
179 1433 1.600920e+01 3.613715e+01  1.142361790295285289e+02  1.142374100243504529e+02  1.142522116958638208e+02  1.142907603547386657e+02
180 1441 1.553149e+01 3.635646e+01  1.142360071754882824e+02  1.142360071754882824e+02  1.142450374101759394e+02  1.142765954635450498e+02
181 1449 1.384795e+01 3.627806e+01  1.142346674389486338e+02  1.142346674389486338e+02  1.142411454308362124e+02  1.142514185302845249e+02
182 1457 1.136725e+01 3.505485e+01  1.142345368038991182e+02  1.142345368038991182e+02  1.142372338658833968e+02  1.142427127292544071e+02
183 1465 1.252152e+01 3.632578e+01  1.142331858163630471e+02  1.142331858163630471e+02  1.142345349591237067e+02  1.142467748540945252e+02
184 1473 1.119686e+01 3.681230e+01  1.142331858163630471e+02  1.142347963514646239e+02  1.142367031574619318e+02  1.142404587094468127e+02
185 1481 9.819180e+00 3.748296e+01  1.142331858163630471e+02  1.142353659762961513e+02  1.142364706960231331e+02  1.142459449447693629e+02
186 1489 9.230356e+00 3.819780e+01  1.142331858163630471e+02  1.142341192446604055e+02  1.142373189974370007e+02  1.142415120130275028e+02
187 1497 8.181499e+00 3.913629e+01  1.142329471065836515e+02  1.142329471065836515e+02  1.142338587054895527e+02  1.142359027160510436e+02
188 1505 7.017307e+00 3.995727e+01  1.142329471065836515e+02  1.142333250837201746e+02  1.142335956937556602e+02  1.142348268907194182e+02
189 1513 6.302253e+00 4.105964e+01  1.142329471065836515e+02  1.142332448192601362e+02  1.142339020538641421e+02  1.142353067371295481e+02
190 1521 5.522630e+00 4.366751e+01  1.142329471065836515e+02  1.142331526378543600e+02  1.142336045934577555e+02  1.142344753588567698e+02
191 1529 5.081236e+00 4.291019e+01  1.142329471065836515e+02  1.142329926954245991e+02  1.142332904326883920e+02  1.142341683450671752e+02
192 1537 5.093643e+00 4.426354e+01  1.142329471065836515e+02  1.142329972291337583e+02  1.142331668737582788e+02  1.142337536902660986e+02
193 1545 4.724811e+00 4.498172e+01  1.142329471065836515e+02  1.142329596339945397e+02  1.142330778839342997e+02  1.142334453756281789e+02
194 1553 3.550572e+00 4.473877e+01  1.142329471065836515e+02  1.142329501643648513e+02  1.142330706856970011e+02  1.142338424768462346e+02
195 1561 3.188593e+00 4.720823e+01  1.142329471065836515e+02  1.142329525593733308e+02  1.142330362798903138e+02  1.142331667189336315e+02
196 1569 2.554252e+00 4.642899e+01  1.142329249491031362e+02  1.142329249491031362e+02  1.142330085505701902e+02  1.142331245839408780e+02
197 1577 2.312901e+00 4.665284e+01  1.142329249491031362e+02  1.142329629841316887e+02  1.142329834515482361e+02  1.142331469513151063e+02
198 1585 2.009042e+00 4.639645e+01  1.142329237825825032e+02  1.142329237825825032e+02  1.142329731217660651e+02  1.142330699064265218e+02
199 1593 1.910943e+00 4.564044e+01  1.142329180314131349e+02  1.142329180314131349e+02  1.142329439779863520e+02  1.142329814468087648e+02
200 1601 1.933183e+00 4.912936e+01  1.142329133506269443e+02  1.142329133506269443e+02  1.142329316801885710e+02  1.142329743143555447e+02
